1_id	1_span	1_anno_default_ns::lemma	1_anno_ptb::pos	2_id	2_span	2_anno_ptb::cat	3_id	3_span	3_anno_ptb::cat	4_id	4_span	4_anno_default_ns::lemma	4_anno_ptb::pos	meta_Author	meta_Birthdate	meta_Date_of_composition	meta_Filename	meta_Genre	meta_Manuscript
salt:/ppcmbe2/thackeray-1855-2#sTok992	Every	every	Q	salt:/ppcmbe2/thackeray-1855-2#structure544	' Every man who 0 *T*-1 can read and write ought to have a vote , sir ;	IP-MAT-SPE	salt:/ppcmbe2/thackeray-1855-2#structure545	Every man who 0 *T*-1 can read and write	NP	salt:/ppcmbe2/thackeray-1855-2#sTok993	man	man	N	Thackeray, William Makepeace 	b. 1811, d. 1863 	1855 	thackeray-1855 	FICTION 	n/a 
salt:/ppcmbe2/thackeray-1855-2#sTok1190	any	any	Q	salt:/ppcmbe2/thackeray-1855-2#structure643	than any man in Newcome	PP	salt:/ppcmbe2/thackeray-1855-2#structure644	any man in Newcome	NP	salt:/ppcmbe2/thackeray-1855-2#sTok1191	man	man	N	Thackeray, William Makepeace 	b. 1811, d. 1863 	1855 	thackeray-1855 	FICTION 	n/a 
salt:/ppcmbe2/thackeray-1855-2#sTok2591	any	any	Q	salt:/ppcmbe2/thackeray-1855-2#structure1413	Is there any man *ICH*-2 in Newcome , except , perhaps , our twaddling old contemporary the <font> Sentinel <$$font> , who 0 *T*-2 believes in Sir B. N. any more	IP	salt:/ppcmbe2/thackeray-1855-2#structure1415	any man *ICH*-2	NP=1	salt:/ppcmbe2/thackeray-1855-2#sTok2592	man	man	N	Thackeray, William Makepeace 	b. 1811, d. 1863 	1855 	thackeray-1855 	FICTION 	n/a 
salt:/ppcmbe2/thackeray-1855-2#sTok2760	any	any	Q	salt:/ppcmbe2/thackeray-1855-2#structure1514	to any name	PP	salt:/ppcmbe2/thackeray-1855-2#structure1515	any name	NP	salt:/ppcmbe2/thackeray-1855-2#sTok2761	name	name	N	Thackeray, William Makepeace 	b. 1811, d. 1863 	1855 	thackeray-1855 	FICTION 	n/a 
salt:/ppcmbe2/thackeray-1855-2#sTok3609	every	every	Q	salt:/ppcmbe2/thackeray-1855-2#structure1990	every man to vote	IP	salt:/ppcmbe2/thackeray-1855-2#structure1991	every man	NP	salt:/ppcmbe2/thackeray-1855-2#sTok3610	man	man	N	Thackeray, William Makepeace 	b. 1811, d. 1863 	1855 	thackeray-1855 	FICTION 	n/a 
salt:/ppcmbe2/thackeray-1855-2#sTok3614	every	every	Q	salt:/ppcmbe2/thackeray-1855-2#structure1994	every poor man to labour short time	IP	salt:/ppcmbe2/thackeray-1855-2#structure1995	every poor man	NP	salt:/ppcmbe2/thackeray-1855-2#sTok3616	man	man	N	Thackeray, William Makepeace 	b. 1811, d. 1863 	1855 	thackeray-1855 	FICTION 	n/a 
salt:/ppcmbe2/thackeray-1855-2#sTok3638	every	every	Q	salt:/ppcmbe2/thackeray-1855-2#structure2007	every bishop to be docked of his salary	IP	salt:/ppcmbe2/thackeray-1855-2#structure2008	every bishop	NP	salt:/ppcmbe2/thackeray-1855-2#sTok3639	bishop	bishop	N	Thackeray, William Makepeace 	b. 1811, d. 1863 	1855 	thackeray-1855 	FICTION 	n/a 
salt:/ppcmbe2/thackeray-1855-2#sTok4331	every	every	Q	salt:/ppcmbe2/thackeray-1855-2#structure2400	Does not every day bring its own duty and task	IP	salt:/ppcmbe2/thackeray-1855-2#structure2401	every day	NP	salt:/ppcmbe2/thackeray-1855-2#sTok4332	day	day	N	Thackeray, William Makepeace 	b. 1811, d. 1863 	1855 	thackeray-1855 	FICTION 	n/a 
salt:/ppcmbe2/thackeray-1855-2#sTok4818	both	both	Q	salt:/ppcmbe2/thackeray-1855-2#structure2675	The poor old woman , whose wits 0 *T*-1 are very nearly gone , held both our hands ,	IP-MAT-SPE	salt:/ppcmbe2/thackeray-1855-2#structure2682	both our hands	NP	salt:/ppcmbe2/thackeray-1855-2#sTok4820	hands	hand	NS	Thackeray, William Makepeace 	b. 1811, d. 1863 	1855 	thackeray-1855 	FICTION 	n/a 
salt:/ppcmbe2/thackeray-1855-2#sTok6058	much	much	Q	salt:/ppcmbe2/thackeray-1855-2#structure3385	until much later days	PP	salt:/ppcmbe2/thackeray-1855-2#structure3386	much later days	NP	salt:/ppcmbe2/thackeray-1855-2#sTok6060	days	day	NS	Thackeray, William Makepeace 	b. 1811, d. 1863 	1855 	thackeray-1855 	FICTION 	n/a 
salt:/ppcmbe2/thackeray-1855-2#sTok7869	many	many	Q	salt:/ppcmbe2/thackeray-1855-2#structure4391	for many a long day and year	PP	salt:/ppcmbe2/thackeray-1855-2#structure4392	many a long day and year	NP	salt:/ppcmbe2/thackeray-1855-2#sTok7872	day	day	N	Thackeray, William Makepeace 	b. 1811, d. 1863 	1855 	thackeray-1855 	FICTION 	n/a 
salt:/ppcmbe2/thackeray-1855-2#sTok8756	many	many	Q	salt:/ppcmbe2/thackeray-1855-2#structure4907	for many a day	PP	salt:/ppcmbe2/thackeray-1855-2#structure4908	many a day	NP	salt:/ppcmbe2/thackeray-1855-2#sTok8758	day	day	N	Thackeray, William Makepeace 	b. 1811, d. 1863 	1855 	thackeray-1855 	FICTION 	n/a 
salt:/ppcmbe2/thackeray-1855-2#sTok9821	every	every	Q	salt:/ppcmbe2/thackeray-1855-2#structure5497	to be done every day	IP	salt:/ppcmbe2/thackeray-1855-2#structure5498	every day	NP	salt:/ppcmbe2/thackeray-1855-2#sTok9822	day	day	N	Thackeray, William Makepeace 	b. 1811, d. 1863 	1855 	thackeray-1855 	FICTION 	n/a 
salt:/ppcmbe2/thackeray-1855-2#sTok10194	All	all	Q	salt:/ppcmbe2/thackeray-1855-2#structure5704	All the country papers in England teemed with electioneering addresses ;	IP-MAT	salt:/ppcmbe2/thackeray-1855-2#structure5705	All the country papers in England	NP	salt:/ppcmbe2/thackeray-1855-2#sTok10196	country	country	N	Thackeray, William Makepeace 	b. 1811, d. 1863 	1855 	thackeray-1855 	FICTION 	n/a 
salt:/ppcmbe2/thackeray-1855-2#sTok10931	No	no	Q	salt:/ppcmbe2/thackeray-1855-2#structure6124	No man was louder in his cries of <font> mea culpa <$$font> than Barnes ;	IP-MAT	salt:/ppcmbe2/thackeray-1855-2#structure6125	No man	NP	salt:/ppcmbe2/thackeray-1855-2#sTok10932	man	man	N	Thackeray, William Makepeace 	b. 1811, d. 1863 	1855 	thackeray-1855 	FICTION 	n/a 
salt:/ppcmbe2/thackeray-1855-2#sTok10947	no	no	Q	salt:/ppcmbe2/thackeray-1855-2#structure6134	no man professed a more edifying repentance .	IP-MAT	salt:/ppcmbe2/thackeray-1855-2#structure6135	no man	NP	salt:/ppcmbe2/thackeray-1855-2#sTok10948	man	man	N	Thackeray, William Makepeace 	b. 1811, d. 1863 	1855 	thackeray-1855 	FICTION 	n/a 
salt:/ppcmbe2/thackeray-1855-2#sTok11972	some	some	Q	salt:/ppcmbe2/thackeray-1855-2#structure6729	*T*-1 some men have	IP	salt:/ppcmbe2/thackeray-1855-2#structure6730	some men	NP	salt:/ppcmbe2/thackeray-1855-2#sTok11973	men	man	NS	Thackeray, William Makepeace 	b. 1811, d. 1863 	1855 	thackeray-1855 	FICTION 	n/a 
salt:/ppcmbe2/thompson-1859-2#sTok3437	both	both	Q	salt:/ppcmbe2/thompson-1859-2#structure1876	with both hands	PP	salt:/ppcmbe2/thompson-1859-2#structure1877	both hands	NP	salt:/ppcmbe2/thompson-1859-2#sTok3438	hands	hand	NS	Thompson, Robert 	b. 1798, d. 1869 	1859 		HANDB OTHER 	n/a 
salt:/ppcmbe2/thompson-1859-2#sTok6896	both	both	Q	salt:/ppcmbe2/thompson-1859-2#structure3789	with both hands	PP	salt:/ppcmbe2/thompson-1859-2#structure3790	both hands	NP	salt:/ppcmbe2/thompson-1859-2#sTok6897	hands	hand	NS	Thompson, Robert 	b. 1798, d. 1869 	1859 		HANDB OTHER 	n/a 
salt:/ppcmbe2/thomson-1862-2#sTok8329	every	every	Q	salt:/ppcmbe2/thomson-1862-2#structure4814	the sun radiates every year from his whole surface about 6 x 10=30= <paren> six million million million million million <$$paren> times as much heat as 0 0 *T*-1 is sufficient to raise the temperature of 1 lb. of water by 1=o= Cent	IP	salt:/ppcmbe2/thomson-1862-2#structure4816	every year	NP	salt:/ppcmbe2/thomson-1862-2#sTok8330	year	year	N	Thomson, William, baron Kelvin 	b. 1824, d. 1907 	1862 	thomson-1862 	SCIENCE OTHER 	n/a 
salt:/ppcmbe2/thomson-1862-2#sTok8400	many	many	Q	salt:/ppcmbe2/thomson-1862-2#structure4857	for many years	PP	salt:/ppcmbe2/thomson-1862-2#structure4858	many years	NP	salt:/ppcmbe2/thomson-1862-2#sTok8401	years	year	NS	Thomson, William, baron Kelvin 	b. 1824, d. 1907 	1862 	thomson-1862 	SCIENCE OTHER 	n/a 
salt:/ppcmbe2/thomson-1862-2#sTok11116	many	many	Q	salt:/ppcmbe2/thomson-1862-2#structure6503	many million years longer	ADJP	salt:/ppcmbe2/thomson-1862-2#structure6504	many million years	NP	salt:/ppcmbe2/thomson-1862-2#sTok11118	years	year	NS	Thomson, William, baron Kelvin 	b. 1824, d. 1907 	1862 	thomson-1862 	SCIENCE OTHER 	n/a 
salt:/ppcmbe2/thring-187x-1#sTok374	much	much	Q	salt:/ppcmbe2/thring-187x-1#structure194	There is much work *ICH*-2 cut out 0 *T*-3 to be done .	IP-MAT	salt:/ppcmbe2/thring-187x-1#structure196	much work *ICH*-2	NP	salt:/ppcmbe2/thring-187x-1#sTok375	work	work	N	Thring, Edward 	b. 1821, d. 1887 	1870-1872 	thring-187x 	DIARY PRIV 	n/a 
salt:/ppcmbe2/thring-187x-1#sTok1803	all	all	Q	salt:/ppcmbe2/thring-187x-1#structure994	out of all one's work	PP	salt:/ppcmbe2/thring-187x-1#structure995	all one's work	NP	salt:/ppcmbe2/thring-187x-1#sTok1805	work	work	N	Thring, Edward 	b. 1821, d. 1887 	1870-1872 	thring-187x 	DIARY PRIV 	n/a 
salt:/ppcmbe2/thring-187x-1#sTok4730	every	every	Q	salt:/ppcmbe2/thring-187x-1#structure2617	Since quite the beginning every man had built because 0 he wished to * .	IP-MAT	salt:/ppcmbe2/thring-187x-1#structure2620	every man	NP	salt:/ppcmbe2/thring-187x-1#sTok4731	man	man	N	Thring, Edward 	b. 1821, d. 1887 	1870-1872 	thring-187x 	DIARY PRIV 	n/a 
salt:/ppcmbe2/thring-187x-1#sTok4759	any	any	Q	salt:/ppcmbe2/thring-187x-1#structure2634	and *con* had not encouraged any man ,	IP-MAT	salt:/ppcmbe2/thring-187x-1#structure2635	any man	NP	salt:/ppcmbe2/thring-187x-1#sTok4760	man	man	N	Thring, Edward 	b. 1821, d. 1887 	1870-1872 	thring-187x 	DIARY PRIV 	n/a 
salt:/ppcmbe2/thring-187x-1#sTok6702	some	some	Q	salt:/ppcmbe2/thring-187x-1#structure3712	some six years or more	NP	salt:/ppcmbe2/thring-187x-1#structure3713	some six years	NP	salt:/ppcmbe2/thring-187x-1#sTok6704	years	year	NS	Thring, Edward 	b. 1821, d. 1887 	1870-1872 	thring-187x 	DIARY PRIV 	n/a 
salt:/ppcmbe2/thring-187x-1#sTok6718	every	every	Q	salt:/ppcmbe2/thring-187x-1#structure3718	*con* has been here at their meetings every year	IP	salt:/ppcmbe2/thring-187x-1#structure3722	every year	NP	salt:/ppcmbe2/thring-187x-1#sTok6719	year	year	N	Thring, Edward 	b. 1821, d. 1887 	1870-1872 	thring-187x 	DIARY PRIV 	n/a 
salt:/ppcmbe2/thring-187x-1#sTok7245	many	many	Q	salt:/ppcmbe2/thring-187x-1#structure4014	I have waited many years for this ,	IP-MAT	salt:/ppcmbe2/thring-187x-1#structure4016	many years	NP	salt:/ppcmbe2/thring-187x-1#sTok7246	years	year	NS	Thring, Edward 	b. 1821, d. 1887 	1870-1872 	thring-187x 	DIARY PRIV 	n/a 
salt:/ppcmbe2/thring-187x-1#sTok9118	much	much	Q	salt:/ppcmbe2/thring-187x-1#structure5089	much evil	CONJP	salt:/ppcmbe2/thring-187x-1#structure5090	much evil	NP	salt:/ppcmbe2/thring-187x-1#sTok9119	evil	evil	N	Thring, Edward 	b. 1821, d. 1887 	1870-1872 	thring-187x 	DIARY PRIV 	n/a 
salt:/ppcmbe2/thring-187x-1#sTok9842	no	no	Q	salt:/ppcmbe2/thring-187x-1#structure5465	In all the long battle here no man of power and wealth has been on my side , so that I could trust and feel support in him , till 0 I knew Mr. Gladstone .	IP-MAT	salt:/ppcmbe2/thring-187x-1#structure5469	no man of power and wealth	NP	salt:/ppcmbe2/thring-187x-1#sTok9843	man	man	N	Thring, Edward 	b. 1821, d. 1887 	1870-1872 	thring-187x 	DIARY PRIV 	n/a 
salt:/ppcmbe2/thring-187x-1#sTok10492	much	much	Q	salt:/ppcmbe2/thring-187x-1#structure5857	much good work is clearly done there .	IP-MAT	salt:/ppcmbe2/thring-187x-1#structure5858	much good work	NP	salt:/ppcmbe2/thring-187x-1#sTok10494	work	work	N	Thring, Edward 	b. 1821, d. 1887 	1870-1872 	thring-187x 	DIARY PRIV 	n/a 
salt:/ppcmbe2/thring-187x-1#sTok11652	many	many	Q	salt:/ppcmbe2/thring-187x-1#structure6519	touching many hearts	IP	salt:/ppcmbe2/thring-187x-1#structure6520	many hearts	NP	salt:/ppcmbe2/thring-187x-1#sTok11653	hearts	heart	NS	Thring, Edward 	b. 1821, d. 1887 	1870-1872 	thring-187x 	DIARY PRIV 	n/a 
salt:/ppcmbe2/thring-187x-1#sTok12437	all	all	Q	salt:/ppcmbe2/thring-187x-1#structure6998	reserving , however , all legal rights for the future	IP	salt:/ppcmbe2/thring-187x-1#structure7000	all legal rights	NP	salt:/ppcmbe2/thring-187x-1#sTok12439	rights	right	NS	Thring, Edward 	b. 1821, d. 1887 	1870-1872 	thring-187x 	DIARY PRIV 	n/a 
salt:/ppcmbe2/thring-187x-1#sTok12840	no	no	Q	salt:/ppcmbe2/thring-187x-1#structure7231	no man pursueth	IP	salt:/ppcmbe2/thring-187x-1#structure7232	no man	NP	salt:/ppcmbe2/thring-187x-1#sTok12841	man	man	N	Thring, Edward 	b. 1821, d. 1887 	1870-1872 	thring-187x 	DIARY PRIV 	n/a 
salt:/ppcmbe2/thring-1883-2#sTok486	all	all	Q	salt:/ppcmbe2/thring-1883-2#structure262	of all early work , either eye-sight , or mental sight	PP	salt:/ppcmbe2/thring-1883-2#structure263	all early work , either eye-sight , or mental sight	NP	salt:/ppcmbe2/thring-1883-2#sTok488	work	work	N	Thring, Edward 	b. 1821, d. 1887 	1883 	thring-1883 	EDUC TREAT 	n/a 
salt:/ppcmbe2/thring-1883-2#sTok2461	much	much	Q	salt:/ppcmbe2/thring-1883-2#structure1405	in much teaching work in language	PP	salt:/ppcmbe2/thring-1883-2#structure1406	much teaching work in language	NP	salt:/ppcmbe2/thring-1883-2#sTok2463	work	work	N	Thring, Edward 	b. 1821, d. 1887 	1883 	thring-1883 	EDUC TREAT 	n/a 
salt:/ppcmbe2/thring-1883-2#sTok2526	Many	many	Q	salt:/ppcmbe2/thring-1883-2#structure1440	Many men pass their days without ever having <font> composed <$$font> a lesson in their lives .	IP-MAT	salt:/ppcmbe2/thring-1883-2#structure1441	Many men	NP	salt:/ppcmbe2/thring-1883-2#sTok2527	men	man	NS	Thring, Edward 	b. 1821, d. 1887 	1883 	thring-1883 	EDUC TREAT 	n/a 
salt:/ppcmbe2/thring-1883-2#sTok2714	no	no	Q	salt:/ppcmbe2/thring-1883-2#structure1548	There is no work so untrained as the attempt of a master to uncoil a chain of reasoning , and * put it into the boy mind .	IP-MAT	salt:/ppcmbe2/thring-1883-2#structure1550	no work so untrained as the attempt of a master to uncoil a chain of reasoning , and * put it into the boy mind	NP=1	salt:/ppcmbe2/thring-1883-2#sTok2715	work	work	N	Thring, Edward 	b. 1821, d. 1887 	1883 	thring-1883 	EDUC TREAT 	n/a 
salt:/ppcmbe2/thring-1883-2#sTok4094	any	any	Q	salt:/ppcmbe2/thring-1883-2#structure2352	any true work is done	IP	salt:/ppcmbe2/thring-1883-2#structure2353	any true work	NP	salt:/ppcmbe2/thring-1883-2#sTok4096	work	work	N	Thring, Edward 	b. 1821, d. 1887 	1883 	thring-1883 	EDUC TREAT 	n/a 
salt:/ppcmbe2/thring-1883-2#sTok7315	many	many	Q	salt:/ppcmbe2/thring-1883-2#structure4277	for many a year	PP	salt:/ppcmbe2/thring-1883-2#structure4278	many a year	NP	salt:/ppcmbe2/thring-1883-2#sTok7317	year	year	N	Thring, Edward 	b. 1821, d. 1887 	1883 	thring-1883 	EDUC TREAT 	n/a 
salt:/ppcmbe2/tindall-1814-1#sTok173	all	all	Q	salt:/ppcmbe2/tindall-1814-1#structure105	of all creatures	PP	salt:/ppcmbe2/tindall-1814-1#structure106	all creatures	NP	salt:/ppcmbe2/tindall-1814-1#sTok174	creatures	creature	NS	Tindall, John 	b. ?, d. ? 	1814 	tindall-1814 	HANDB OTHER 	n/a 
salt:/ppcmbe2/tindall-1814-1#sTok3555	few	few	Q	salt:/ppcmbe2/tindall-1814-1#structure2051	in a few days	PP	salt:/ppcmbe2/tindall-1814-1#structure2052	a few days	NP	salt:/ppcmbe2/tindall-1814-1#sTok3556	days	day	NS	Tindall, John 	b. ?, d. ? 	1814 	tindall-1814 	HANDB OTHER 	n/a 
salt:/ppcmbe2/tindall-1814-1#sTok4074	some	some	Q	salt:/ppcmbe2/tindall-1814-1#structure2342	for some horses 0 that *T*-1 live to be very old , never have any tusks at all .	IP-MAT	salt:/ppcmbe2/tindall-1814-1#structure2343	some horses 0 that *T*-1 live to be very old	NP	salt:/ppcmbe2/tindall-1814-1#sTok4075	horses	horse	NS	Tindall, John 	b. ?, d. ? 	1814 	tindall-1814 	HANDB OTHER 	n/a 
salt:/ppcmbe2/tindall-1814-1#sTok5153	all	all	Q	salt:/ppcmbe2/tindall-1814-1#structure2960	all men could be induced to think alike on a subject which , 0 *T*-2 however , admits of multifarious and varied opinions	IP	salt:/ppcmbe2/tindall-1814-1#structure2961	all men	NP	salt:/ppcmbe2/tindall-1814-1#sTok5154	men	man	NS	Tindall, John 	b. ?, d. ? 	1814 	tindall-1814 	HANDB OTHER 	n/a 
salt:/ppcmbe2/tindall-1814-1#sTok6094	many	many	Q	salt:/ppcmbe2/tindall-1814-1#structure3511	many years experience	NP	salt:/ppcmbe2/tindall-1814-1#structure3512	many years	NP	salt:/ppcmbe2/tindall-1814-1#sTok6095	years	year	NS$	Tindall, John 	b. ?, d. ? 	1814 	tindall-1814 	HANDB OTHER 	n/a 
salt:/ppcmbe2/tindall-1814-1#sTok7642	some	some	Q	salt:/ppcmbe2/tindall-1814-1#structure4444	some young horses are troubled with a cough in the beginning of summer , from worms , &c.	IP-MAT	salt:/ppcmbe2/tindall-1814-1#structure4445	some young horses	NP	salt:/ppcmbe2/tindall-1814-1#sTok7644	horses	horse	NS	Tindall, John 	b. ?, d. ? 	1814 	tindall-1814 	HANDB OTHER 	n/a 
salt:/ppcmbe2/tindall-1814-1#sTok11232	Many	many	Q	salt:/ppcmbe2/tindall-1814-1#structure6495	Many valuable horses are sometimes seized with it in the same instant of time , which 0 *T*-1 constitutes what 0 *T*-2 is called *-2 epidemical , which 0 *T*-3 is allowed to proceed from destructive particles contained in the air , and which 0 *T*-4 may be of a fermentative , putrid , or caustic nature ;	IP-MAT	salt:/ppcmbe2/tindall-1814-1#structure6496	Many valuable horses	NP	salt:/ppcmbe2/tindall-1814-1#sTok11234	horses	horse	NS	Tindall, John 	b. ?, d. ? 	1814 	tindall-1814 	HANDB OTHER 	n/a 
salt:/ppcmbe2/townley-1746-1#sTok37	All	all	Q	salt:/ppcmbe2/townley-1746-1#structure7	<font> Cryer . Daniel Ponton <$$font> , One , <paren> and so on till 0 the Twelve sworn all answer'd to their Names <$$paren> All good *ICH*-1 Men and true , stand together ,	IP-IMP	salt:/ppcmbe2/townley-1746-1#structure23	All good *ICH*-1 Men and true	NP	salt:/ppcmbe2/townley-1746-1#sTok40	Men	man	NS	n/a 	n/a 	1746 	townley-1746 	PROC TRIAL 	n/a 
salt:/ppcmbe2/townley-1746-1#sTok2831	every	every	Q	salt:/ppcmbe2/townley-1746-1#structure1586	a Guard from the said Regiment was mounted every Day	IP	salt:/ppcmbe2/townley-1746-1#structure1590	every Day	NP	salt:/ppcmbe2/townley-1746-1#sTok2832	Day	day	N	n/a 	n/a 	1746 	townley-1746 	PROC TRIAL 	n/a 
salt:/ppcmbe2/townley-1746-1#sTok3217	all	all	Q	salt:/ppcmbe2/townley-1746-1#structure1818	lodg'd all Night in the Prisoner's own Room	IP	salt:/ppcmbe2/townley-1746-1#structure1819	all Night	NP	salt:/ppcmbe2/townley-1746-1#sTok3218	Night	night	N	n/a 	n/a 	1746 	townley-1746 	PROC TRIAL 	n/a 
salt:/ppcmbe2/townley-1746-1#sTok3245	all	all	Q	salt:/ppcmbe2/townley-1746-1#structure1831	the Prisoner had two Centinels always at his Door all Night for fear 0 the Duke of <font> Cumberland <$$font> was nearer to them then 0 0 *T*-4 they imagined	IP	salt:/ppcmbe2/townley-1746-1#structure1837	all Night	NP	salt:/ppcmbe2/townley-1746-1#sTok3246	Night	night	N	n/a 	n/a 	1746 	townley-1746 	PROC TRIAL 	n/a 
salt:/ppcmbe2/townley-1746-1#sTok6092	few	few	Q	salt:/ppcmbe2/townley-1746-1#structure3429	a few Years since	ADVP	salt:/ppcmbe2/townley-1746-1#structure3430	a few Years	NP	salt:/ppcmbe2/townley-1746-1#sTok6093	Years	year	NS	n/a 	n/a 	1746 	townley-1746 	PROC TRIAL 	n/a 
salt:/ppcmbe2/townley-1746-1#sTok6475	many	many	Q	salt:/ppcmbe2/townley-1746-1#structure3640	Col. <font> Townley <$$font> was many Years in the <font> French <$$font> Service , under a Commission from the <font> French <$$font> King	IP	salt:/ppcmbe2/townley-1746-1#structure3642	many Years	NP	salt:/ppcmbe2/townley-1746-1#sTok6476	Years	year	NS	n/a 	n/a 	1746 	townley-1746 	PROC TRIAL 	n/a 
salt:/ppcmbe2/townley-1746-1#sTok6844	no	no	Q	salt:/ppcmbe2/townley-1746-1#structure3838	for no Man 0 that *T*-1 is a liege Subject of his Majesty can justify taking up Arms , and acting in the Service of a Prince 0 that *T*-2 is actually in War against his Majesty .	IP-MAT	salt:/ppcmbe2/townley-1746-1#structure3839	no Man 0 that *T*-1 is a liege Subject of his Majesty	NP	salt:/ppcmbe2/townley-1746-1#sTok6845	Man	man	N	n/a 	n/a 	1746 	townley-1746 	PROC TRIAL 	n/a 
salt:/ppcmbe2/townley-1746-1#sTok13079	all	all	Q	salt:/ppcmbe2/townley-1746-1#structure7162	and what 0 *T*-1 I have sowrn in this honourable Court is all Matters of Fact .	IP-MAT	salt:/ppcmbe2/townley-1746-1#structure7170	all Matters of Fact	NP	salt:/ppcmbe2/townley-1746-1#sTok13080	Matters	matter	NS	n/a 	n/a 	1746 	townley-1746 	PROC TRIAL 	n/a 
salt:/ppcmbe2/townley-1746-1#sTok13382	many	many	Q	salt:/ppcmbe2/townley-1746-1#structure7342	<font> Evid. <$$font> I have known him many Years ,	IP-MAT	salt:/ppcmbe2/townley-1746-1#structure7347	many Years	NP	salt:/ppcmbe2/townley-1746-1#sTok13383	Years	year	NS	n/a 	n/a 	1746 	townley-1746 	PROC TRIAL 	n/a 
salt:/ppcmbe2/trevelyan-1911-2#sTok2945	several	several	Q	salt:/ppcmbe2/trevelyan-1911-2#structure1753	several days before	ADVP	salt:/ppcmbe2/trevelyan-1911-2#structure1754	several days	NP	salt:/ppcmbe2/trevelyan-1911-2#sTok2946	days	day	NS	Trevelyan, George Macaulay 	b. 1876, d. 1962 	1911 	trevelyan-1911 	HISTORY 	n/a 
salt:/ppcmbe2/trevelyan-1911-2#sTok3435	some	some	Q	salt:/ppcmbe2/trevelyan-1911-2#structure2017	For some days	PP	salt:/ppcmbe2/trevelyan-1911-2#structure2018	some days	NP	salt:/ppcmbe2/trevelyan-1911-2#sTok3436	days	day	NS	Trevelyan, George Macaulay 	b. 1876, d. 1962 	1911 	trevelyan-1911 	HISTORY 	n/a 
salt:/ppcmbe2/trevelyan-1911-2#sTok4422	any	any	Q	salt:/ppcmbe2/trevelyan-1911-2#structure2590	for any man	PP	salt:/ppcmbe2/trevelyan-1911-2#structure2591	any man	NP	salt:/ppcmbe2/trevelyan-1911-2#sTok4423	man	man	N	Trevelyan, George Macaulay 	b. 1876, d. 1962 	1911 	trevelyan-1911 	HISTORY 	n/a 
salt:/ppcmbe2/trevelyan-1913-2#sTok160	no	no	Q	salt:/ppcmbe2/trevelyan-1913-2#structure94	*T*-1 *con* did no political or public work except in Rochdale and the neighbouring towns	IP	salt:/ppcmbe2/trevelyan-1913-2#structure95	no political or public work	NP	salt:/ppcmbe2/trevelyan-1913-2#sTok164	work	work	N	Trevelyan, George Macaulay 	b. 1876, d. 1962 	1913 	trevelyan-1913 	BIOGR OTHER 	n/a 
salt:/ppcmbe2/trevelyan-1913-2#sTok554	many	many	Q	salt:/ppcmbe2/trevelyan-1913-2#structure320	for many years	PP	salt:/ppcmbe2/trevelyan-1913-2#structure321	many years	NP	salt:/ppcmbe2/trevelyan-1913-2#sTok555	years	year	NS	Trevelyan, George Macaulay 	b. 1876, d. 1962 	1913 	trevelyan-1913 	BIOGR OTHER 	n/a 
salt:/ppcmbe2/trevelyan-1913-2#sTok715	few	few	Q	salt:/ppcmbe2/trevelyan-1913-2#structure421	few hands employed	CONJP	salt:/ppcmbe2/trevelyan-1913-2#structure422	few hands employed	NP	salt:/ppcmbe2/trevelyan-1913-2#sTok716	hands	hand	NS	Trevelyan, George Macaulay 	b. 1876, d. 1962 	1913 	trevelyan-1913 	BIOGR OTHER 	n/a 
salt:/ppcmbe2/trevelyan-1913-2#sTok1827	many	many	Q	salt:/ppcmbe2/trevelyan-1913-2#structure1034	for many years	PP	salt:/ppcmbe2/trevelyan-1913-2#structure1035	many years	NP	salt:/ppcmbe2/trevelyan-1913-2#sTok1828	years	year	NS	Trevelyan, George Macaulay 	b. 1876, d. 1962 	1913 	trevelyan-1913 	BIOGR OTHER 	n/a 
salt:/ppcmbe2/trevelyan-1913-2#sTok1890	many	many	Q	salt:/ppcmbe2/trevelyan-1913-2#structure1068	for many days , I think for fourteen days	PP	salt:/ppcmbe2/trevelyan-1913-2#structure1069	many days	NP	salt:/ppcmbe2/trevelyan-1913-2#sTok1891	days	day	NS	Trevelyan, George Macaulay 	b. 1876, d. 1962 	1913 	trevelyan-1913 	BIOGR OTHER 	n/a 
salt:/ppcmbe2/trevelyan-1913-2#sTok2116	several	several	Q	salt:/ppcmbe2/trevelyan-1913-2#structure1214	for several years	PP	salt:/ppcmbe2/trevelyan-1913-2#structure1215	several years	NP	salt:/ppcmbe2/trevelyan-1913-2#sTok2117	years	year	NS	Trevelyan, George Macaulay 	b. 1876, d. 1962 	1913 	trevelyan-1913 	BIOGR OTHER 	n/a 
