id;lemma;text;genre;dialect;plural;singular;count;semantics;orig;oe reflex;oe class;oe stem;oe gender;period_simple;period_sorted;period_main
salt:/ppcmbe2/boethri-1785-1#sTok11519;evil;boethri-1785;PHILOSOPHY;;1;0;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-1#sTok11973;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-1#sTok11994;work;boethri-1785;PHILOSOPHY;;1;0;u;a;G;weorc;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-1#sTok12171;wisdom;boethri-1785;PHILOSOPHY;;0;1;u;a;G;wisdom;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-1#sTok12191;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-1#sTok12220;evil;boethri-1785;PHILOSOPHY;;1;0;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok310;wisdom;boethri-1785;PHILOSOPHY;;0;1;u;a;G;wisdom;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok881;love;boethri-1785;PHILOSOPHY;;0;1;u;a;G;lufu;Strong;O-Stem;F;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok1016;day;boethri-1785;PHILOSOPHY;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok1056;day;boethri-1785;PHILOSOPHY;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok1680;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok1750;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok3054;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok3760;work;boethri-1785;PHILOSOPHY;;0;1;u;a;G;weorc;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok3767;day;boethri-1785;PHILOSOPHY;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok4404;work;boethri-1785;PHILOSOPHY;;0;1;u;a;G;weorc;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok4438;soul;boethri-1785;PHILOSOPHY;;0;1;c;a;G;sawel;Strong;O-Stem;F;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok4578;soul;boethri-1785;PHILOSOPHY;;0;1;c;a;G;sawel;Strong;O-Stem;F;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok4722;name;boethri-1785;PHILOSOPHY;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok5591;wisdom;boethri-1785;PHILOSOPHY;;0;1;u;a;G;wisdom;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok5756;year;boethri-1785;PHILOSOPHY;;1;0;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok5855;name;boethri-1785;PHILOSOPHY;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok6263;day;boethri-1785;PHILOSOPHY;;1;0;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok6272;night;boethri-1785;PHILOSOPHY;;1;0;c;a;G;niht;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok7157;bliss;boethri-1785;PHILOSOPHY;;0;1;u;a;G;bliss;Strong;O-Stem;F;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok7167;bliss;boethri-1785;PHILOSOPHY;;0;1;u;a;G;bliss;Strong;O-Stem;F;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok7185;day;boethri-1785;PHILOSOPHY;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok7234;day;boethri-1785;PHILOSOPHY;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok7282;day;boethri-1785;PHILOSOPHY;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok7473;evil;boethri-1785;PHILOSOPHY;;1;0;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok7557;day;boethri-1785;PHILOSOPHY;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok7715;name;boethri-1785;PHILOSOPHY;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok7763;day;boethri-1785;PHILOSOPHY;;1;0;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok7837;wisdom;boethri-1785;PHILOSOPHY;;0;1;u;a;G;wisdom;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok9733;work;boethri-1785;PHILOSOPHY;;1;0;u;a;G;weorc;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok11366;soul;boethri-1785;PHILOSOPHY;;0;1;c;a;G;sawel;Strong;O-Stem;F;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok11935;name;boethri-1785;PHILOSOPHY;;1;0;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok11940;name;boethri-1785;PHILOSOPHY;;1;0;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok11963;name;boethri-1785;PHILOSOPHY;;1;0;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok12126;soul;boethri-1785;PHILOSOPHY;;1;0;c;a;G;sawel;Strong;O-Stem;F;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok12155;love;boethri-1785;PHILOSOPHY;;0;1;u;a;G;lufu;Strong;O-Stem;F;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok12384;name;boethri-1785;PHILOSOPHY;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok12500;work;boethri-1785;PHILOSOPHY;;1;0;u;a;G;weorc;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok12608;name;boethri-1785;PHILOSOPHY;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok12778;name;boethri-1785;PHILOSOPHY;;1;0;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok12813;name;boethri-1785;PHILOSOPHY;;1;0;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok12857;year;boethri-1785;PHILOSOPHY;;1;0;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok12887;year;boethri-1785;PHILOSOPHY;;1;0;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok12999;name;boethri-1785;PHILOSOPHY;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok13058;name;boethri-1785;PHILOSOPHY;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok13066;love;boethri-1785;PHILOSOPHY;;0;1;u;a;G;lufu;Strong;O-Stem;F;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok13257;name;boethri-1785;PHILOSOPHY;;1;0;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok13323;soul;boethri-1785;PHILOSOPHY;;0;1;c;a;G;sawel;Strong;O-Stem;F;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok14801;name;boethri-1785;PHILOSOPHY;;1;0;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok14928;name;boethri-1785;PHILOSOPHY;;1;0;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok16390;day;boethri-1785;PHILOSOPHY;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok17026;wisdom;boethri-1785;PHILOSOPHY;;0;1;u;a;G;wisdom;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok18751;name;boethri-1785;PHILOSOPHY;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok19261;evil;boethri-1785;PHILOSOPHY;;1;0;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok19526;wisdom;boethri-1785;PHILOSOPHY;;0;1;u;a;G;wisdom;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok19700;day;boethri-1785;PHILOSOPHY;;1;0;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok19823;soul;boethri-1785;PHILOSOPHY;;0;1;c;a;G;sawel;Strong;O-Stem;F;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok19998;wisdom;boethri-1785;PHILOSOPHY;;0;1;u;a;G;wisdom;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok20241;name;boethri-1785;PHILOSOPHY;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok21084;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok21097;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok21284;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok21352;work;boethri-1785;PHILOSOPHY;;0;1;u;a;G;weorc;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok21566;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok21842;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok22251;soul;boethri-1785;PHILOSOPHY;;0;1;c;a;G;sawel;Strong;O-Stem;F;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok22399;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok22409;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok22421;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok23744;night;boethri-1785;PHILOSOPHY;;0;1;c;a;G;niht;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok23747;day;boethri-1785;PHILOSOPHY;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok24278;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok24310;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok24326;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok24352;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok24445;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok24489;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok24531;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok24552;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok24663;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok25355;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok25391;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok25433;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok25465;evil;boethri-1785;PHILOSOPHY;;1;0;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok26034;evil;boethri-1785;PHILOSOPHY;;0;1;u;a;G;yfel;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok26080;wisdom;boethri-1785;PHILOSOPHY;;0;1;u;a;G;wisdom;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok27210;wisdom;boethri-1785;PHILOSOPHY;;0;1;u;a;G;wisdom;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boethri-1785-2#sTok27355;might;boethri-1785;PHILOSOPHY;;0;1;u;a;G;meaht;Strong;O-Stem;F;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok211;work;boswell-1768;HISTORY;;1;0;u;a;G;weorc;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok398;name;boswell-1768;HISTORY;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok982;name;boswell-1768;HISTORY;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok1009;name;boswell-1768;HISTORY;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok1335;year;boswell-1768;HISTORY;;0;1;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok1457;year;boswell-1768;HISTORY;;0;1;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok1933;day;boswell-1768;HISTORY;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok2130;day;boswell-1768;HISTORY;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok2138;name;boswell-1768;HISTORY;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok2652;name;boswell-1768;HISTORY;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok3431;night;boswell-1768;HISTORY;;0;1;c;a;G;niht;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok4909;year;boswell-1768;HISTORY;;0;1;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok5015;year;boswell-1768;HISTORY;;0;1;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok5267;day;boswell-1768;HISTORY;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok5591;name;boswell-1768;HISTORY;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok5598;year;boswell-1768;HISTORY;;0;1;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok5945;year;boswell-1768;HISTORY;;1;0;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok6038;year;boswell-1768;HISTORY;;1;0;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok6212;year;boswell-1768;HISTORY;;0;1;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok6482;year;boswell-1768;HISTORY;;1;0;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok6601;day;boswell-1768;HISTORY;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok6790;soul;boswell-1768;HISTORY;;1;0;c;a;G;sawel;Strong;O-Stem;F;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok7241;soul;boswell-1768;HISTORY;;1;0;c;a;G;sawel;Strong;O-Stem;F;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok7386;year;boswell-1768;HISTORY;;1;0;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok7703;year;boswell-1768;HISTORY;;1;0;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok7893;year;boswell-1768;HISTORY;;0;1;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok8005;work;boswell-1768;HISTORY;;0;1;u;a;G;weorc;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok8195;wisdom;boswell-1768;HISTORY;;0;1;u;a;G;wisdom;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok8446;day;boswell-1768;HISTORY;;1;0;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok8750;wisdom;boswell-1768;HISTORY;;0;1;u;a;G;wisdom;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok8811;day;boswell-1768;HISTORY;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok9217;day;boswell-1768;HISTORY;;1;0;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok9454;day;boswell-1768;HISTORY;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok9519;year;boswell-1768;HISTORY;;1;0;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok9915;name;boswell-1768;HISTORY;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok10238;year;boswell-1768;HISTORY;;0;1;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1768-2#sTok11270;name;boswell-1768;HISTORY;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok137;year;boswell-1776;DIARY PRIV;;1;0;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok206;night;boswell-1776;DIARY PRIV;;0;1;c;a;G;niht;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok229;night;boswell-1776;DIARY PRIV;;0;1;c;a;G;niht;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok470;night;boswell-1776;DIARY PRIV;;0;1;c;a;G;niht;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok519;night;boswell-1776;DIARY PRIV;;0;1;c;a;G;niht;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok550;night;boswell-1776;DIARY PRIV;;0;1;c;a;G;niht;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok737;day;boswell-1776;DIARY PRIV;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok760;night;boswell-1776;DIARY PRIV;;0;1;c;a;G;niht;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok821;day;boswell-1776;DIARY PRIV;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok1703;day;boswell-1776;DIARY PRIV;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok1874;night;boswell-1776;DIARY PRIV;;0;1;c;a;G;niht;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok1940;day;boswell-1776;DIARY PRIV;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok2146;year;boswell-1776;DIARY PRIV;;1;0;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok2188;day;boswell-1776;DIARY PRIV;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok2256;day;boswell-1776;DIARY PRIV;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok3278;day;boswell-1776;DIARY PRIV;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok3597;day;boswell-1776;DIARY PRIV;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok3973;year;boswell-1776;DIARY PRIV;;1;0;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok4019;night;boswell-1776;DIARY PRIV;;0;1;c;a;G;niht;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok4277;year;boswell-1776;DIARY PRIV;;0;1;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok4440;year;boswell-1776;DIARY PRIV;;1;0;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok4838;day;boswell-1776;DIARY PRIV;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok4982;name;boswell-1776;DIARY PRIV;;0;1;c;a;G;nama;Weak;N-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok5016;year;boswell-1776;DIARY PRIV;;1;0;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok5327;day;boswell-1776;DIARY PRIV;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok5351;night;boswell-1776;DIARY PRIV;;0;1;c;a;G;niht;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok5673;day;boswell-1776;DIARY PRIV;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok5906;day;boswell-1776;DIARY PRIV;;0;1;c;a;G;dæg;Strong;A-Stem;M;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok6420;year;boswell-1776;DIARY PRIV;;1;0;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok6514;night;boswell-1776;DIARY PRIV;;1;0;c;a;G;niht;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok6520;night;boswell-1776;DIARY PRIV;;0;1;c;a;G;niht;Strong;A-Stem;N;l2;k_l2;c_lmod
salt:/ppcmbe2/boswell-1776-1#sTok6747;year;boswell-1776;DIARY PRIV;;0;1;c;a;G;gear;Strong;A-Stem;N;l2;k_l2;c_lmod
