"id";"token";"lemma";"anno_ptb::pos";"author";"birthdate";"date_of_composition";"filename";"genre";"manuscript";"period";"plural";"singular";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender"
"salt:/ppcmbe2/wesley-1755-2#sTok6669";"Matters";"matter";"NS";"Wesley, John ";"b. 1703, d. 1791 ";"1755 ";"wesley-1755 ";"SERMON ";"n/a ";"l1";1;0;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/wesley-1755-2#sTok7025";"Grace";"grace";"N";"Wesley, John ";"b. 1703, d. 1791 ";"1755 ";"wesley-1755 ";"SERMON ";"n/a ";"l1";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/wesley-1755-2#sTok7145";"Water";"water";"N";"Wesley, John ";"b. 1703, d. 1791 ";"1755 ";"wesley-1755 ";"SERMON ";"n/a ";"l1";0;1;"u";"s";"G";"wæter";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/whewell-1837-1#sTok250";"manner";"manner";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok327";"manner";"manner";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok625";"matter";"matter";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok1528";"matter";"matter";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok2079";"manner";"manner";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok3711";"matter";"matter";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok3988";"matter";"matter";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok4214";"manner";"manner";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok4278";"country";"country";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok4527";"matters";"matter";"NS";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";1;0;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok4706";"manners";"manner";"NS";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";1;0;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok4915";"matters";"matter";"NS";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";1;0;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok5399";"manner";"manner";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok5855";"country";"country";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok6447";"country";"country";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok7051";"matter";"matter";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok7243";"countries";"country";"NS";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";1;0;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok7276";"country";"country";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok7445";"manner";"manner";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok8650";"country";"country";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok8809";"matter";"matter";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok9055";"countries";"country";"NS";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";1;0;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok9846";"countries";"country";"NS";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";1;0;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok10024";"virtue";"virtue";"N";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/whewell-1837-1#sTok11529";"matters";"matter";"NS";"Whewell, William ";"b. 1794, d. 1866 ";"1837 ";"whewell-1837 ";"EDUC TREAT ";"n/a ";"l3";1;0;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok138";"creature";"creature";"N";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok231";"manner";"manner";"N";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok561";"countries";"country";"NS";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";1;0;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok1215";"enemies";"enemy";"NS";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";1;0;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok1252";"country";"country";"N";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok1500";"country";"country";"N";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok1965";"country";"country";"N";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok2123";"country";"country";"N";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok2185";"mercy";"mercy";"N";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok2772";"enemies";"enemy";"NS";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";1;0;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok4095";"country";"country";"N";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok5066";"manner";"manner";"N";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok6426";"manner";"manner";"N";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok6471";"matter";"matter";"N";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";0;1;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok6921";"manner";"manner";"N";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok7463";"creatures";"creature";"NS";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";1;0;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok8282";"enemies";"enemy";"NS";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";1;0;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok8414";"enemies";"enemy";"NS";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";1;0;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok8888";"manner";"manner";"N";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok9936";"enemies";"enemy";"NS";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";1;0;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok10353";"countries";"country";"NS";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";1;0;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok10429";"enemy";"enemy";"N";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/white-1784-2#sTok10703";"flesh";"flesh";"N";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";0;1;"u";"s";"G";"flæsc";"Strong";"I-Stem";"N"
"salt:/ppcmbe2/white-1784-2#sTok10725";"seed";"seed";"N";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";0;1;"c";"s";"G";"seed";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/white-1784-2#sTok11056";"virtue";"virtue";"N";"White, Joseph ";"b. 1745, d. 1814 ";"1784 ";"white-1784 ";"SERMON ";"n/a ";"l2";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok351";"Matters";"matter";"NS";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";1;0;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok831";"Matter";"matter";"N";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";0;1;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok877";"Creature";"creature";"N";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok959";"Creature";"creature";"N";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok2020";"Fruit";"fruit";"N";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";0;1;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok2067";"manner";"manner";"N";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok3773";"Fruits";"fruit";"NS";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";1;0;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok4047";"Water";"water";"N";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";0;1;"u";"s";"G";"wæter";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/whitefield-1737-2#sTok4142";"Mercy";"mercy";"N";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok4204";"Mercies";"mercy";"NS";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";1;0;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok4235";"Creatures";"creature";"NS";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";1;0;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok5134";"Water";"water";"N";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";0;1;"u";"s";"G";"wæter";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/whitefield-1737-2#sTok5138";"Oil";"oil";"N";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";0;1;"u";"s";"G";"ele";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/whitefield-1737-2#sTok6182";"Substance";"substance";"N";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";0;1;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok6499";"Manner";"manner";"N";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok6946";"Grace";"grace";"N";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok6958";"Fruits";"fruit";"NS";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";1;0;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok7410";"Matters";"matter";"NS";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";1;0;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok8244";"Mercies";"mercy";"NS";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";1;0;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok8466";"Flesh";"flesh";"N";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";0;1;"u";"s";"G";"flæsc";"Strong";"I-Stem";"N"
"salt:/ppcmbe2/whitefield-1737-2#sTok8548";"Flesh";"flesh";"N";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";0;1;"u";"s";"G";"flæsc";"Strong";"I-Stem";"N"
"salt:/ppcmbe2/whitefield-1737-2#sTok10620";"Grace";"grace";"N";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok10646";"Charities";"charity";"NS";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";1;0;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok11063";"Meat";"meat";"N";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";0;1;"u";"s";"G";"mete";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/whitefield-1737-2#sTok11554";"Enemies";"enemy";"NS";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";1;0;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok11837";"Enemies";"enemy";"NS";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";1;0;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/whitefield-1737-2#sTok11921";"Grace";"grace";"N";"Whitefield, George ";"b. 1714, d. 1770 ";"1737 (published in 1738) ";"whitefield-1737 ";"SERMON ";"n/a ";"l1";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/wilde-1895-1#sTok1491";"gold";"gold";"N";"Wilde, Oscar ";"b. 1854, d. 1900 ";"1895 ";"wilde-1895 ";"DRAMA COMEDY ";"n/a ";"l4";0;1;"u";"s";"G";"gold";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/wilde-1895-1#sTok2516";"charities";"charity";"NS";"Wilde, Oscar ";"b. 1854, d. 1900 ";"1895 ";"wilde-1895 ";"DRAMA COMEDY ";"n/a ";"l4";1;0;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/wilde-1895-1#sTok2530";"charities";"charity";"NS";"Wilde, Oscar ";"b. 1854, d. 1900 ";"1895 ";"wilde-1895 ";"DRAMA COMEDY ";"n/a ";"l4";1;0;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/wilde-1895-1#sTok3130";"matter";"matter";"N";"Wilde, Oscar ";"b. 1854, d. 1900 ";"1895 ";"wilde-1895 ";"DRAMA COMEDY ";"n/a ";"l4";0;1;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/wilde-1895-1#sTok3183";"gold";"gold";"N";"Wilde, Oscar ";"b. 1854, d. 1900 ";"1895 ";"wilde-1895 ";"DRAMA COMEDY ";"n/a ";"l4";0;1;"u";"s";"G";"gold";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/wilde-1895-1#sTok4178";"water";"water";"N";"Wilde, Oscar ";"b. 1854, d. 1900 ";"1895 ";"wilde-1895 ";"DRAMA COMEDY ";"n/a ";"l4";0;1;"u";"s";"G";"wæter";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/wilde-1895-1#sTok4353";"manner";"manner";"N";"Wilde, Oscar ";"b. 1854, d. 1900 ";"1895 ";"wilde-1895 ";"DRAMA COMEDY ";"n/a ";"l4";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/wilde-1895-1#sTok5760";"charity";"charity";"N";"Wilde, Oscar ";"b. 1854, d. 1900 ";"1895 ";"wilde-1895 ";"DRAMA COMEDY ";"n/a ";"l4";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/wilde-1895-1#sTok5770";"charity";"charity";"N";"Wilde, Oscar ";"b. 1854, d. 1900 ";"1895 ";"wilde-1895 ";"DRAMA COMEDY ";"n/a ";"l4";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/wilde-1895-1#sTok6059";"manners";"manner";"NS";"Wilde, Oscar ";"b. 1854, d. 1900 ";"1895 ";"wilde-1895 ";"DRAMA COMEDY ";"n/a ";"l4";1;0;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/wilde-1895-1#sTok7028";"manner";"manner";"N";"Wilde, Oscar ";"b. 1854, d. 1900 ";"1895 ";"wilde-1895 ";"DRAMA COMEDY ";"n/a ";"l4";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/wilde-1895-1#sTok7712";"charity";"charity";"N";"Wilde, Oscar ";"b. 1854, d. 1900 ";"1895 ";"wilde-1895 ";"DRAMA COMEDY ";"n/a ";"l4";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/wilde-1895-1#sTok9177";"country";"country";"N";"Wilde, Oscar ";"b. 1854, d. 1900 ";"1895 ";"wilde-1895 ";"DRAMA COMEDY ";"n/a ";"l4";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/wilde-1895-1#sTok9649";"country";"country";"N";"Wilde, Oscar ";"b. 1854, d. 1900 ";"1895 ";"wilde-1895 ";"DRAMA COMEDY ";"n/a ";"l4";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/wilde-1895-1#sTok11129";"enemies";"enemy";"NS";"Wilde, Oscar ";"b. 1854, d. 1900 ";"1895 ";"wilde-1895 ";"DRAMA COMEDY ";"n/a ";"l4";1;0;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/wilde-1895-1#sTok12522";"water";"water";"N";"Wilde, Oscar ";"b. 1854, d. 1900 ";"1895 ";"wilde-1895 ";"DRAMA COMEDY ";"n/a ";"l4";0;1;"u";"s";"G";"wæter";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/wilde-1895-1#sTok12687";"manner";"manner";"N";"Wilde, Oscar ";"b. 1854, d. 1900 ";"1895 ";"wilde-1895 ";"DRAMA COMEDY ";"n/a ";"l4";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/william-1832-2#sTok473";"country";"country";"N";"William IV, king of England ";"b. 1765, d. 1837 ";"1832 ";"william-1832 ";"LET NON-PRIV ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/william-1832-2#sTok509";"matters";"matter";"NS";"William IV, king of England ";"b. 1765, d. 1837 ";"1832 ";"william-1832 ";"LET NON-PRIV ";"n/a ";"l3";1;0;"c";"s";"R";"";"";"";""
"salt:/ppcmbe2/william-1832-2#sTok530";"country";"country";"N";"William IV, king of England ";"b. 1765, d. 1837 ";"1832 ";"william-1832 ";"LET NON-PRIV ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/william-1832-2#sTok596";"manner";"manner";"N";"William IV, king of England ";"b. 1765, d. 1837 ";"1832 ";"william-1832 ";"LET NON-PRIV ";"n/a ";"l3";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/william-1832-2#sTok627";"country";"country";"N";"William IV, king of England ";"b. 1765, d. 1837 ";"1832 ";"william-1832 ";"LET NON-PRIV ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/william-1832-2#sTok744";"country";"country";"N";"William IV, king of England ";"b. 1765, d. 1837 ";"1832 ";"william-1832 ";"LET NON-PRIV ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/william-1832-2#sTok801";"country";"country";"N";"William IV, king of England ";"b. 1765, d. 1837 ";"1832 ";"william-1832 ";"LET NON-PRIV ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/william-1832-2#sTok949";"country";"country";"N";"William IV, king of England ";"b. 1765, d. 1837 ";"1832 ";"william-1832 ";"LET NON-PRIV ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/william-1832-2#sTok1347";"country";"country";"N";"William IV, king of England ";"b. 1765, d. 1837 ";"1832 ";"william-1832 ";"LET NON-PRIV ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/william-1832-2#sTok1514";"manner";"manner";"N";"William IV, king of England ";"b. 1765, d. 1837 ";"1832 ";"william-1832 ";"LET NON-PRIV ";"n/a ";"l3";0;1;"u";"a";"R";"";"";"";""
"salt:/ppcmbe2/william-1832-2#sTok1647";"country";"country";"N";"William IV, king of England ";"b. 1765, d. 1837 ";"1832 ";"william-1832 ";"LET NON-PRIV ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/william-1832-2#sTok1851";"country";"country";"N";"William IV, king of England ";"b. 1765, d. 1837 ";"1832 ";"william-1832 ";"LET NON-PRIV ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/william-1832-2#sTok2002";"country";"country";"N";"William IV, king of England ";"b. 1765, d. 1837 ";"1832 ";"william-1832 ";"LET NON-PRIV ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/william-1832-2#sTok2387";"country";"country";"N";"William IV, king of England ";"b. 1765, d. 1837 ";"1832 ";"william-1832 ";"LET NON-PRIV ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/william-1832-2#sTok2766";"country";"country";"N";"William IV, king of England ";"b. 1765, d. 1837 ";"1832 ";"william-1832 ";"LET NON-PRIV ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
"salt:/ppcmbe2/william-1832-2#sTok2843";"country";"country";"N";"William IV, king of England ";"b. 1765, d. 1837 ";"1832 ";"william-1832 ";"LET NON-PRIV ";"n/a ";"l3";0;1;"c";"c";"R";"";"";"";""
