"id";"q_token";"q_form";"q_lemma";"noun_id";"token";"oe_lemma";"lemma";"context_id";"context";"noun_pos";"q_pos";"context_cat";"cameron_number";"doe_short_title";"dialect";"edition";"genre";"latin_translation";"manuscript";"manuscript_date";"remarks";"sawyer_number";"word_count";"filename";"period";"text_name";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender";"period_simple";"period_sorted";"period_main"
"salt:/ycoe/cocathom1.o3#sTok106061";"eallum";"eal";"all";"salt:/ycoe/cocathom1.o3#sTok106063";"folce";"folc";"folk";"salt:/ycoe/cocathom1.o3#structure60162";"eallum þam folce";"N^D";"Q^D";"NP";"B1.1.2 - B1.1.42";"ÆCHom I";"West Saxon";"Clemoes, P. 1997. \"Ælfric's Catholic Homilies: The First Series.\" EETS s.s. 17. Oxford: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"106,173";"cocathom1.o3";"o3";"Ælfric's  Catholic Homilies I";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom1.o3#sTok108879";"eallum";"eal";"all";"salt:/ycoe/cocathom1.o3#sTok108881";"folce";"folc";"folk";"salt:/ycoe/cocathom1.o3#structure61774";"eallum þam folce";"N^D";"Q^D";"NP";"B1.1.2 - B1.1.42";"ÆCHom I";"West Saxon";"Clemoes, P. 1997. \"Ælfric's Catholic Homilies: The First Series.\" EETS s.s. 17. Oxford: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"106,173";"cocathom1.o3";"o3";"Ælfric's  Catholic Homilies I";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom1.o3#sTok112427";"eallum";"eal";"all";"salt:/ycoe/cocathom1.o3#sTok112429";"folce";"folc";"folk";"salt:/ycoe/cocathom1.o3#structure63813";"eallum iudeiscum folce";"N^D";"Q^D";"NP";"B1.1.2 - B1.1.42";"ÆCHom I";"West Saxon";"Clemoes, P. 1997. \"Ælfric's Catholic Homilies: The First Series.\" EETS s.s. 17. Oxford: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"106,173";"cocathom1.o3";"o3";"Ælfric's  Catholic Homilies I";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom1.o3#sTok115145";"eallum";"eal";"all";"salt:/ycoe/cocathom1.o3#sTok115147";"folce";"folc";"folk";"salt:/ycoe/cocathom1.o3#structure65355";"eallum þam folce";"N^D";"Q^D";"NP";"B1.1.2 - B1.1.42";"ÆCHom I";"West Saxon";"Clemoes, P. 1997. \"Ælfric's Catholic Homilies: The First Series.\" EETS s.s. 17. Oxford: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"106,173";"cocathom1.o3";"o3";"Ælfric's  Catholic Homilies I";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom1.o3#sTok116549";"ealles";"eal";"all";"salt:/ycoe/cocathom1.o3#sTok116550";"folces";"folc";"folk";"salt:/ycoe/cocathom1.o3#structure66161";"ealles folces";"N^G";"Q^G";"NP";"B1.1.2 - B1.1.42";"ÆCHom I";"West Saxon";"Clemoes, P. 1997. \"Ælfric's Catholic Homilies: The First Series.\" EETS s.s. 17. Oxford: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"106,173";"cocathom1.o3";"o3";"Ælfric's  Catholic Homilies I";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom1.o3#sTok136351";"eall";"eal";"all";"salt:/ycoe/cocathom1.o3#sTok136352";"folc";"folc";"folk";"salt:/ycoe/cocathom1.o3#structure77729";"eall folc";"N^N";"Q^N";"NP";"B1.1.2 - B1.1.42";"ÆCHom I";"West Saxon";"Clemoes, P. 1997. \"Ælfric's Catholic Homilies: The First Series.\" EETS s.s. 17. Oxford: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"106,173";"cocathom1.o3";"o3";"Ælfric's  Catholic Homilies I";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom1.o3#sTok136972";"unlytel";"un-lytel";"little";"salt:/ycoe/cocathom1.o3#sTok136973";"folc";"folc";"folk";"salt:/ycoe/cocathom1.o3#structure78088";"unlytel folc";"N^A";"Q^A";"NP";"B1.1.2 - B1.1.42";"ÆCHom I";"West Saxon";"Clemoes, P. 1997. \"Ælfric's Catholic Homilies: The First Series.\" EETS s.s. 17. Oxford: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"106,173";"cocathom1.o3";"o3";"Ælfric's  Catholic Homilies I";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom1.o3#sTok137802";"eall";"eal";"all";"salt:/ycoe/cocathom1.o3#sTok137804";"folc";"folc";"folk";"salt:/ycoe/cocathom1.o3#structure78581";"eall þæt folc";"N^N";"Q^N";"NP";"B1.1.2 - B1.1.42";"ÆCHom I";"West Saxon";"Clemoes, P. 1997. \"Ælfric's Catholic Homilies: The First Series.\" EETS s.s. 17. Oxford: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"106,173";"cocathom1.o3";"o3";"Ælfric's  Catholic Homilies I";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom2.o3#sTok1257";"eal";"eal";"all";"salt:/ycoe/cocathom2.o3#sTok1259";"folc";"folc";"folk";"salt:/ycoe/cocathom2.o3#structure679";"eal cristen folc";"N^N";"Q^N";"NP";"B1.2.2 - B1.2.49";"ÆCHom II";"West Saxon";"Godden, M. 1979. \"Ælfric's Catholic Homilies: The Second Series.\" EETS s.s. 5. London: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"98,583";"cocathom2.o3";"o3";"Ælfric's  Catholic Homilies II";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom2.o3#sTok3117";"eallum";"eal";"all";"salt:/ycoe/cocathom2.o3#sTok3119";"folce";"folc";"folk";"salt:/ycoe/cocathom2.o3#structure1735";"eallum his folce";"N^D";"Q^D";"NP";"B1.2.2 - B1.2.49";"ÆCHom II";"West Saxon";"Godden, M. 1979. \"Ælfric's Catholic Homilies: The Second Series.\" EETS s.s. 5. London: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"98,583";"cocathom2.o3";"o3";"Ælfric's  Catholic Homilies II";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom2.o3#sTok3563";"eallum";"eal";"all";"salt:/ycoe/cocathom2.o3#sTok3565";"folce";"folc";"folk";"salt:/ycoe/cocathom2.o3#structure1983";"eallum ðam folce";"N^D";"Q^D";"NP";"B1.2.2 - B1.2.49";"ÆCHom II";"West Saxon";"Godden, M. 1979. \"Ælfric's Catholic Homilies: The Second Series.\" EETS s.s. 5. London: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"98,583";"cocathom2.o3";"o3";"Ælfric's  Catholic Homilies II";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom2.o3#sTok3640";"eallum";"eal";"all";"salt:/ycoe/cocathom2.o3#sTok3642";"folce";"folc";"folk";"salt:/ycoe/cocathom2.o3#structure2022";"eallum minum folce";"N^D";"Q^D";"NP";"B1.2.2 - B1.2.49";"ÆCHom II";"West Saxon";"Godden, M. 1979. \"Ælfric's Catholic Homilies: The Second Series.\" EETS s.s. 5. London: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"98,583";"cocathom2.o3";"o3";"Ælfric's  Catholic Homilies II";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom2.o3#sTok7421";"eallum";"eal";"all";"salt:/ycoe/cocathom2.o3#sTok7422";"folce";"folc";"folk";"salt:/ycoe/cocathom2.o3#structure4113";"eallum folce";"N^D";"Q^D";"NP";"B1.2.2 - B1.2.49";"ÆCHom II";"West Saxon";"Godden, M. 1979. \"Ælfric's Catholic Homilies: The Second Series.\" EETS s.s. 5. London: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"98,583";"cocathom2.o3";"o3";"Ælfric's  Catholic Homilies II";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom2.o3#sTok7705";"eal";"eal";"all";"salt:/ycoe/cocathom2.o3#sTok7707";"folc";"folc";"folk";"salt:/ycoe/cocathom2.o3#structure4252";"eal þæt folc";"N^N";"Q^N";"NP";"B1.2.2 - B1.2.49";"ÆCHom II";"West Saxon";"Godden, M. 1979. \"Ælfric's Catholic Homilies: The Second Series.\" EETS s.s. 5. London: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"98,583";"cocathom2.o3";"o3";"Ælfric's  Catholic Homilies II";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom2.o3#sTok14305";"sum";"sum";"some";"salt:/ycoe/cocathom2.o3#sTok14304";"folc";"folc";"folk";"salt:/ycoe/cocathom2.o3#structure8029";"þæt synfulle Godes folc sum";"N^A";"Q^A";"NP";"B1.2.2 - B1.2.49";"ÆCHom II";"West Saxon";"Godden, M. 1979. \"Ælfric's Catholic Homilies: The Second Series.\" EETS s.s. 5. London: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"98,583";"cocathom2.o3";"o3";"Ælfric's  Catholic Homilies II";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom2.o3#sTok16105";"eal";"eal";"all";"salt:/ycoe/cocathom2.o3#sTok16107";"folc";"folc";"folk";"salt:/ycoe/cocathom2.o3#structure9049";"eal Godes folc";"N^N";"Q^N";"NP";"B1.2.2 - B1.2.49";"ÆCHom II";"West Saxon";"Godden, M. 1979. \"Ælfric's Catholic Homilies: The Second Series.\" EETS s.s. 5. London: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"98,583";"cocathom2.o3";"o3";"Ælfric's  Catholic Homilies II";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom2.o3#sTok21121";"eallum";"eal";"all";"salt:/ycoe/cocathom2.o3#sTok21123";"folce";"folc";"folk";"salt:/ycoe/cocathom2.o3#structure11974";"eallum Godes folce";"N^D";"Q^D";"NP";"B1.2.2 - B1.2.49";"ÆCHom II";"West Saxon";"Godden, M. 1979. \"Ælfric's Catholic Homilies: The Second Series.\" EETS s.s. 5. London: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"98,583";"cocathom2.o3";"o3";"Ælfric's  Catholic Homilies II";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom2.o3#sTok27217";"eal";"eal";"all";"salt:/ycoe/cocathom2.o3#sTok27218";"folc";"folc";"folk";"salt:/ycoe/cocathom2.o3#structure15362";"eal folc";"N^N";"Q^N";"NP";"B1.2.2 - B1.2.49";"ÆCHom II";"West Saxon";"Godden, M. 1979. \"Ælfric's Catholic Homilies: The Second Series.\" EETS s.s. 5. London: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"98,583";"cocathom2.o3";"o3";"Ælfric's  Catholic Homilies II";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom2.o3#sTok42508";"eallum";"eal";"all";"salt:/ycoe/cocathom2.o3#sTok42510";"folce";"folc";"folk";"salt:/ycoe/cocathom2.o3#structure23611";"eallum his folce";"N^D";"Q^D";"NP";"B1.2.2 - B1.2.49";"ÆCHom II";"West Saxon";"Godden, M. 1979. \"Ælfric's Catholic Homilies: The Second Series.\" EETS s.s. 5. London: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"98,583";"cocathom2.o3";"o3";"Ælfric's  Catholic Homilies II";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom2.o3#sTok42833";"eal";"eal";"all";"salt:/ycoe/cocathom2.o3#sTok42836";"folc";"folc";"folk";"salt:/ycoe/cocathom2.o3#structure23785";"eal þæt Israhela folc";"N^N";"Q^N";"NP";"B1.2.2 - B1.2.49";"ÆCHom II";"West Saxon";"Godden, M. 1979. \"Ælfric's Catholic Homilies: The Second Series.\" EETS s.s. 5. London: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"98,583";"cocathom2.o3";"o3";"Ælfric's  Catholic Homilies II";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom2.o3#sTok43085";"eallum";"eal";"all";"salt:/ycoe/cocathom2.o3#sTok43087";"folce";"folc";"folk";"salt:/ycoe/cocathom2.o3#structure23929";"eallum ðam folce";"N^D";"Q^D";"NP";"B1.2.2 - B1.2.49";"ÆCHom II";"West Saxon";"Godden, M. 1979. \"Ælfric's Catholic Homilies: The Second Series.\" EETS s.s. 5. London: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"98,583";"cocathom2.o3";"o3";"Ælfric's  Catholic Homilies II";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom2.o3#sTok43181";"eallum";"eal";"all";"salt:/ycoe/cocathom2.o3#sTok43183";"folce";"folc";"folk";"salt:/ycoe/cocathom2.o3#structure23987";"eallum ðam folce";"N^D";"Q^D";"NP";"B1.2.2 - B1.2.49";"ÆCHom II";"West Saxon";"Godden, M. 1979. \"Ælfric's Catholic Homilies: The Second Series.\" EETS s.s. 5. London: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"98,583";"cocathom2.o3";"o3";"Ælfric's  Catholic Homilies II";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom2.o3#sTok61666";"ealles";"eal";"all";"salt:/ycoe/cocathom2.o3#sTok61668";"folces";"folc";"folk";"salt:/ycoe/cocathom2.o3#structure34164";"ealles geleaffulles folces";"N^G";"Q^G";"NP";"B1.2.2 - B1.2.49";"ÆCHom II";"West Saxon";"Godden, M. 1979. \"Ælfric's Catholic Homilies: The Second Series.\" EETS s.s. 5. London: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"98,583";"cocathom2.o3";"o3";"Ælfric's  Catholic Homilies II";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cochristoph#sTok1486";"eallum";"eal";"all";"salt:/ycoe/cochristoph#sTok1488";"folce";"folc";"folk";"salt:/ycoe/cochristoph#structure893";"eallum þam folce";"N^D";"Q^D";"NP";"B3.3.4";"LS 4";"";"Rypins, Stanley. 1971 (1924). \"Three Old English Prose Texts in Ms. Cotton Vitellius A.XV.\" EETS 161. London: OUP.";"Biography, lives";"?";"London, British Museum, Cotton Otho B.X";"s. xi med.";"";"";"1,426";"cochristoph";"?";"Saint Christopher";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"?";"a_o?";"a_oe"
"salt:/ycoe/cochronA.o23#sTok17259";"micel";"micel";"much";"salt:/ycoe/cochronA.o23#sTok17260";"folc";"folc";"folk";"salt:/ycoe/cochronA.o23#structure9858";"micel folc";"N^N";"Q^N";"NP";"B17.1";"ChronA";"West Saxon";"Plummer, Charles. 1965 (1892-1899). \"Two of the Saxon Chronicles Parallel.\" Oxford: Clarendon Press. Reissued D. Whitelock, Oxford 1952.";"History";"No";"Cambridge, Corpus Christi College, 173";"s. ix/x-x2";"Attached to the filename within the ID is an indication of scribe, where cochronA-1 indicates scribe 1, cochronA-8a indicates scribe 8a, etc. Bately 1986: xxi-xliii (The Anglo-Saxon Chronicle: A Collaborative Edition) was used as the source for information about and identification of the scribes. Note that CorpusSearch treats each scribe as a separate text and computes the statistics appropriately.";"";"14,583";"cochronA.o23";"o23";"Anglo-Saxon Chronicle A";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cochronA.o23#sTok17365";"micel";"micel";"much";"salt:/ycoe/cochronA.o23#sTok17366";"folc";"folc";"folk";"salt:/ycoe/cochronA.o23#structure9918";"micel folc";"N^N";"Q^N";"NP";"B17.1";"ChronA";"West Saxon";"Plummer, Charles. 1965 (1892-1899). \"Two of the Saxon Chronicles Parallel.\" Oxford: Clarendon Press. Reissued D. Whitelock, Oxford 1952.";"History";"No";"Cambridge, Corpus Christi College, 173";"s. ix/x-x2";"Attached to the filename within the ID is an indication of scribe, where cochronA-1 indicates scribe 1, cochronA-8a indicates scribe 8a, etc. Bately 1986: xxi-xliii (The Anglo-Saxon Chronicle: A Collaborative Edition) was used as the source for information about and identification of the scribes. Note that CorpusSearch treats each scribe as a separate text and computes the statistics appropriately.";"";"14,583";"cochronA.o23";"o23";"Anglo-Saxon Chronicle A";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cochronA.o23#sTok17781";"micel";"micel";"much";"salt:/ycoe/cochronA.o23#sTok17782";"folc";"folc";"folk";"salt:/ycoe/cochronA.o23#structure10147";"micel folc *ICH*-3";"N^N";"Q^N";"NP";"B17.1";"ChronA";"West Saxon";"Plummer, Charles. 1965 (1892-1899). \"Two of the Saxon Chronicles Parallel.\" Oxford: Clarendon Press. Reissued D. Whitelock, Oxford 1952.";"History";"No";"Cambridge, Corpus Christi College, 173";"s. ix/x-x2";"Attached to the filename within the ID is an indication of scribe, where cochronA-1 indicates scribe 1, cochronA-8a indicates scribe 8a, etc. Bately 1986: xxi-xliii (The Anglo-Saxon Chronicle: A Collaborative Edition) was used as the source for information about and identification of the scribes. Note that CorpusSearch treats each scribe as a separate text and computes the statistics appropriately.";"";"14,583";"cochronA.o23";"o23";"Anglo-Saxon Chronicle A";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cochronA.o23#sTok18083";"eall";"eal";"all";"salt:/ycoe/cochronA.o23#sTok18085";"folc";"folc";"folk";"salt:/ycoe/cochronA.o23#structure10313";"eall þæt folc *ICH*-2 *ICH*-4";"N^N";"Q^N";"NP";"B17.1";"ChronA";"West Saxon";"Plummer, Charles. 1965 (1892-1899). \"Two of the Saxon Chronicles Parallel.\" Oxford: Clarendon Press. Reissued D. Whitelock, Oxford 1952.";"History";"No";"Cambridge, Corpus Christi College, 173";"s. ix/x-x2";"Attached to the filename within the ID is an indication of scribe, where cochronA-1 indicates scribe 1, cochronA-8a indicates scribe 8a, etc. Bately 1986: xxi-xliii (The Anglo-Saxon Chronicle: A Collaborative Edition) was used as the source for information about and identification of the scribes. Note that CorpusSearch treats each scribe as a separate text and computes the statistics appropriately.";"";"14,583";"cochronA.o23";"o23";"Anglo-Saxon Chronicle A";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cochronC#sTok19574";"eal";"eal";"all";"salt:/ycoe/cochronC#sTok19575";"folc";"folc";"folk";"salt:/ycoe/cochronC#structure11445";"eal folc";"N^N";"Q^N";"NP";"B17.7";"ChronC";"";"Rositzke, H.A. 1967 (1940). \"The C-Text of the Old English Chronicles.\" Bochum-Langendreer: Beitr&aelig;ge zur englischen Philologie 34.";"History";"?";"London, British Museum, Cotton Tiberius B.I";"s. xi1 - xi2";"";"";"22,463";"cochronC";"?";"Anglo-Saxon Chronicle C";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"?";"a_o?";"a_oe"
"salt:/ycoe/cochronC#sTok21015";"eal";"eal";"all";"salt:/ycoe/cochronC#sTok21017";"folc";"folc";"folk";"salt:/ycoe/cochronC#structure12307";"eal þæt folc on Lindesige";"N^N";"Q^N";"NP";"B17.7";"ChronC";"";"Rositzke, H.A. 1967 (1940). \"The C-Text of the Old English Chronicles.\" Bochum-Langendreer: Beitr&aelig;ge zur englischen Philologie 34.";"History";"?";"London, British Museum, Cotton Tiberius B.I";"s. xi1 - xi2";"";"";"22,463";"cochronC";"?";"Anglo-Saxon Chronicle C";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"?";"a_o?";"a_oe"
"salt:/ycoe/cochronC#sTok21055";"eall";"eal";"all";"salt:/ycoe/cochronC#sTok21056";"folc";"folc";"folk";"salt:/ycoe/cochronC#structure12335";"eall folc";"N^N";"Q^N";"NP";"B17.7";"ChronC";"";"Rositzke, H.A. 1967 (1940). \"The C-Text of the Old English Chronicles.\" Bochum-Langendreer: Beitr&aelig;ge zur englischen Philologie 34.";"History";"?";"London, British Museum, Cotton Tiberius B.I";"s. xi1 - xi2";"";"";"22,463";"cochronC";"?";"Anglo-Saxon Chronicle C";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"?";"a_o?";"a_oe"
"salt:/ycoe/cochronC#sTok22046";"eal";"eal";"all";"salt:/ycoe/cochronC#sTok22045";"folc";"folc";"folk";"salt:/ycoe/cochronC#structure12905";"þæt folc eal";"N^N";"Q^N";"NP";"B17.7";"ChronC";"";"Rositzke, H.A. 1967 (1940). \"The C-Text of the Old English Chronicles.\" Bochum-Langendreer: Beitr&aelig;ge zur englischen Philologie 34.";"History";"?";"London, British Museum, Cotton Tiberius B.I";"s. xi1 - xi2";"";"";"22,463";"cochronC";"?";"Anglo-Saxon Chronicle C";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"?";"a_o?";"a_oe"
"salt:/ycoe/cochronC#sTok22832";"eal";"eal";"all";"salt:/ycoe/cochronC#sTok22833";"folc";"folc";"folk";"salt:/ycoe/cochronC#structure13395";"eal folc";"N^N";"Q^N";"NP";"B17.7";"ChronC";"";"Rositzke, H.A. 1967 (1940). \"The C-Text of the Old English Chronicles.\" Bochum-Langendreer: Beitr&aelig;ge zur englischen Philologie 34.";"History";"?";"London, British Museum, Cotton Tiberius B.I";"s. xi1 - xi2";"";"";"22,463";"cochronC";"?";"Anglo-Saxon Chronicle C";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"?";"a_o?";"a_oe"
"salt:/ycoe/cochronC#sTok24572";"eall";"eal";"all";"salt:/ycoe/cochronC#sTok24573";"folc";"folc";"folk";"salt:/ycoe/cochronC#structure14408";"eall folc";"N^N";"Q^N";"NP";"B17.7";"ChronC";"";"Rositzke, H.A. 1967 (1940). \"The C-Text of the Old English Chronicles.\" Bochum-Langendreer: Beitr&aelig;ge zur englischen Philologie 34.";"History";"?";"London, British Museum, Cotton Tiberius B.I";"s. xi1 - xi2";"";"";"22,463";"cochronC";"?";"Anglo-Saxon Chronicle C";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"?";"a_o?";"a_oe"
"salt:/ycoe/cochronC#sTok24622";"eallum";"eal";"all";"salt:/ycoe/cochronC#sTok24624";"folce";"folc";"folk";"salt:/ycoe/cochronC#structure14438";"eallum þam folce";"N^D";"Q^D";"NP";"B17.7";"ChronC";"";"Rositzke, H.A. 1967 (1940). \"The C-Text of the Old English Chronicles.\" Bochum-Langendreer: Beitr&aelig;ge zur englischen Philologie 34.";"History";"?";"London, British Museum, Cotton Tiberius B.I";"s. xi1 - xi2";"";"";"22,463";"cochronC";"?";"Anglo-Saxon Chronicle C";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"?";"a_o?";"a_oe"
"salt:/ycoe/cochronC#sTok24637";"ealles";"eal";"all";"salt:/ycoe/cochronC#sTok24638";"folces";"folc";"folk";"salt:/ycoe/cochronC#structure14447";"ealles folces";"N^G";"Q^G";"NP";"B17.7";"ChronC";"";"Rositzke, H.A. 1967 (1940). \"The C-Text of the Old English Chronicles.\" Bochum-Langendreer: Beitr&aelig;ge zur englischen Philologie 34.";"History";"?";"London, British Museum, Cotton Tiberius B.I";"s. xi1 - xi2";"";"";"22,463";"cochronC";"?";"Anglo-Saxon Chronicle C";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"?";"a_o?";"a_oe"
"salt:/ycoe/cochronC#sTok26957";"eallum";"eal";"all";"salt:/ycoe/cochronC#sTok26958";"folce";"folc";"folk";"salt:/ycoe/cochronC#structure15815";"eallum folce";"N^D";"Q^D";"NP";"B17.7";"ChronC";"";"Rositzke, H.A. 1967 (1940). \"The C-Text of the Old English Chronicles.\" Bochum-Langendreer: Beitr&aelig;ge zur englischen Philologie 34.";"History";"?";"London, British Museum, Cotton Tiberius B.I";"s. xi1 - xi2";"";"";"22,463";"cochronC";"?";"Anglo-Saxon Chronicle C";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"?";"a_o?";"a_oe"
"salt:/ycoe/cochronC#sTok27017";"eallum";"eal";"all";"salt:/ycoe/cochronC#sTok27019";"folce";"folc";"folk";"salt:/ycoe/cochronC#structure15853";"eallum his folce";"N^D";"Q^D";"NP";"B17.7";"ChronC";"";"Rositzke, H.A. 1967 (1940). \"The C-Text of the Old English Chronicles.\" Bochum-Langendreer: Beitr&aelig;ge zur englischen Philologie 34.";"History";"?";"London, British Museum, Cotton Tiberius B.I";"s. xi1 - xi2";"";"";"22,463";"cochronC";"?";"Anglo-Saxon Chronicle C";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"?";"a_o?";"a_oe"
"salt:/ycoe/cochronD#sTok19794";"eall";"eal";"all";"salt:/ycoe/cochronD#sTok19795";"folc";"folc";"folk";"salt:/ycoe/cochronD#structure11327";"eall folc";"N^N";"Q^N";"NP";"B17.8";"ChronD";"";"Classen, E. and F.E. Harmer, eds. 1926. \"An Anglo-Saxon Chronicle.\" Manchester: Manchester University Press.";"History";"?";"London, British Museum, Cotton Tiberius B.IV";"s. xi med. - xi2";"";"";"26,691";"cochronD";"?";"Anglo-Saxon Chronicle D";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"?";"a_o?";"a_oe"
"salt:/ycoe/cochronD#sTok21252";"eall";"eal";"all";"salt:/ycoe/cochronD#sTok21254";"folc";"folc";"folk";"salt:/ycoe/cochronD#structure12189";"eall þæt folc on Lindesige";"N^N";"Q^N";"NP";"B17.8";"ChronD";"";"Classen, E. and F.E. Harmer, eds. 1926. \"An Anglo-Saxon Chronicle.\" Manchester: Manchester University Press.";"History";"?";"London, British Museum, Cotton Tiberius B.IV";"s. xi med. - xi2";"";"";"26,691";"cochronD";"?";"Anglo-Saxon Chronicle D";"u";"c";"G";"folc";"Strong";"A-Stem";"N";"?";"a_o?";"a_oe"
