"corpus";"id";"det";"det_lemma";"context";"context_pos";"noun";"noun_lemma";"noun_pos";"Author";"Birthdate";"Date_of_composition";"Filename";"Genre";"Manuscript";"composition_year";"period_simple";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok6838";"the";"the";"and the wood";"CONJP";"wood";"wood";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"wudu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok7000";"the";"the";"in the second or third year";"PP";"year";"year";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok7047";"a";"a";"to remain no longer a continuous substance";"IP";"substance";"substance";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"s";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok7326";"the";"the";"of the wood and blea";"PP";"wood";"wood";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"wudu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok7524";"the";"the";"of the wood";"PP";"wood";"wood";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"wudu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok7561";"the";"the";"in the wood";"PP";"wood";"wood";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"wudu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok7645";"the";"the";"of the wood";"PP";"wood";"wood";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"wudu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok7818";"the";"the";"to the tree while in a more herbaceous state";"PP";"tree";"tree";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"c";"G";"treow";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok7916";"the";"the";"of the tree";"PP";"tree";"tree";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"c";"G";"treow";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok8008";"the";"the";"the wood and the corona";"NP";"wood";"wood";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"wudu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok8115";"the";"the";"to the tree";"PP";"tree";"tree";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"c";"G";"treow";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok8189";"the";"the";"and the fruit";"CONJP";"fruit";"fruit";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"s";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok8307";"the";"the";"of the tree";"PP";"tree";"tree";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"c";"G";"treow";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok8423";"the";"the";"* the wood";"IP";"wood";"wood";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"wudu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok8490";"the";"the";"of the heart in animals";"PP";"heart";"heart";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"c";"G";"heorte";"Weak";"N-Stem";"F"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok8501";"the";"the";"of the tree";"PP";"tree";"tree";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"c";"G";"treow";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok8521";"the";"the";"the wood";"CONJP";"wood";"wood";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"wudu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok8629";"the";"the";"of the tree";"PP";"tree";"tree";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"c";"G";"treow";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok8727";"an";"a";"It is an imperfect wood , waiting only for the hand of time to be brought to perfection .";"IP-MAT";"wood";"wood";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"wudu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok8734";"the";"the";"only for the hand of time to be brought to perfection";"IP";"hand";"hand";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"c";"G";"hand";"Strong";"U-Stem";"F"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok8762";"the";"the";"of the tree";"PP";"tree";"tree";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"c";"G";"treow";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok8779";"The";"the";"The wood , including the corona , comes next ;";"IP-MAT";"wood";"wood";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"wudu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok8807";"the";"the";"and the wood";"CONJP";"wood";"wood";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"wudu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok8910";"the";"the";"of the wood";"PP";"wood";"wood";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"wudu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok9069";"the";"the";"From the extension in breadth the tree acquires bulk ,";"IP-MAT";"tree";"tree";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"c";"G";"treow";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok9150";"the";"the";"through the earth";"PP";"earth";"earth";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"eorþe";"Weak";"N-Stem";"F"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok9178";"a";"a";"of a tree";"PP";"tree";"tree";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"c";"G";"treow";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok9189";"the";"the";"above , instead of being retained under the earth";"PP";"earth";"earth";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"eorþe";"Weak";"N-Stem";"F"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok9210";"a";"a";"a young tree may have it's branches placed in the earth , and it's roots elevated in the air";"IP";"tree";"tree";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"c";"G";"treow";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok9219";"the";"the";"in the earth";"PP";"earth";"earth";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"eorþe";"Weak";"N-Stem";"F"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok9329";"the";"the";"by the name of fat-hen";"PP";"name";"name";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok9596";"the";"the";"from the water , or other fluid in which 0 *T*-2 they were dissolved";"PP";"water";"water";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"wæter";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok10097";"the";"the";"in the following manner";"PP";"manner";"manner";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok10419";"the";"the";"in the year 1744";"PP";"year";"year";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok10434";"the";"the";"by the name of configurations";"PP";"name";"name";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok10470";"the";"the";"of the salt";"PP";"salt";"salt";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"sealt";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok10612";"the";"the";"in the same manner";"PP";"manner";"manner";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok10710";"the";"the";"of the water which 0 *T*-3 dissolves them";"PP";"water";"water";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"wæter";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok10726";"the";"the";"Did they only attract each other , the salt , instead of crystallizing , would fall to the bottom as a powder ; whereas , 0 a saline crystal is composed of salt and water , as certainly as 0 0 *T*-1 the body of an animal is composed of flesh and blood , or a vegetable of solid matter and sap ;";"IP-MAT";"salt";"salt";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"sealt";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok11040";"the";"the";"*T*-1 to prepare the various salts for microscopical observations";"IP";"salts";"salt";"NS";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"s";"G";"sealt";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok11060";"the";"the";"in the manner there described";"PP";"manner";"manner";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/adams-1787-2#sTok11130";"the";"the";"under the eye";"PP";"eye";"eye";"N";"Adams, George";"b. 1750, d. 1795";"1787";"adams-1787";"SCIENCE OTHER";"n/a";1787;"l2";"c";"c";"G";"eage";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok92";"the";"the";"in the woods";"PP";"woods";"wood";"NS";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"u";"s";"G";"wudu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok184";"a";"a";"in a semicircular manner";"PP";"manner";"manner";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok210";"this";"this";"in this manner";"PP";"manner";"manner";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok613";"The";"the";"The eyes are so small , that it could not be perceived how many 0 *T*-2 it had , or their manner of standing .";"IP-MAT";"eyes";"eye";"NS";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"eage";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok871";"the";"the";"of the house Spiders , whose vertues 0 *T*-1 are excellent in the cure of intermitting fevers , when 0 the bark and other remedies have failed , as 0 0 *T*-2 I have often experienced on several , both old and young";"PP";"house";"house";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok961";"the";"the";"of the house Spider";"PP";"house";"house";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok983";"the";"the";"give <P_4> it to the patients the night before the fit";"IP";"night";"night";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"a";"G";"niht";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok1205";"the";"the";"of the house Spider";"PP";"house";"house";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok1340";"the";"the";"of the house Spider";"PP";"house";"house";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok1473";"the";"the";"of the female house Spiders";"PP";"house";"house";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok1507";"the";"the";"*T*-1 the eyes stood";"IP";"eyes";"eye";"NS";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"eage";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok1591";"a";"a";"a little stone had been set therein";"IP";"stone";"stone";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"u";"c";"G";"stan";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok1632";"a";"a";"in a house";"PP";"house";"house";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok3219";"the";"the";"in the same manner";"PP";"manner";"manner";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok3224";"the";"the";"the eyes were so small as not to be discerned .";"IP-MAT";"eyes";"eye";"NS";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"eage";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok3243";"a";"a";"of a tree";"PP";"tree";"tree";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"treow";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok3341";"a";"a";"on a tree";"PP";"tree";"tree";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"treow";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok3408";"The";"the";"The eyes were so small as their number could not be perceived .";"IP-MAT";"eyes";"eye";"NS";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"eage";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok3783";"the";"the";"to the naked eye";"PP";"eye";"eye";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"eage";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok3992";"the";"the";"in the house";"PP";"house";"house";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok4734";"the";"the";"and all the house Spiders";"CONJP";"house";"house";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok4799";"The";"the";"The eyes were so small and close together as not rightly to be discerned as to their number and form .";"IP-MAT";"eyes";"eye";"NS";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"eage";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok5040";"the";"the";"the eyes black";"IP";"eyes";"eye";"NS";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"eage";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok5212";"a";"a";"of a redish flesh colour";"PP";"flesh";"flesh";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"u";"s";"G";"flæsc";"Strong";"I-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok5415";"The";"the";"The eyes were so small that their number and standing could not be perceived .";"IP-MAT";"eyes";"eye";"NS";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"eage";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok5485";"a";"a";"of a flesh colour finely marked with a broad mark of black and white ; which mark 0 *T*-1 is interrupted or broken off , about the middle";"PP";"flesh";"flesh";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"u";"s";"G";"flæsc";"Strong";"I-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok5568";"a";"a";"than a rape seed";"PP";"seed";"seed";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"s";"G";"seed";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok6122";"The";"the";"The eyes of this Spider could not be distinguished .";"IP-MAT";"eyes";"eye";"NS";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"eage";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok6178";"the";"the";"the eyes of it could not be seen .";"IP-MAT";"eyes";"eye";"NS";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"eage";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok7283";"the";"the";"of the eyes";"PP";"eyes";"eye";"NS";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"eage";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok8758";"The";"the";"The eyes were so small that their number and standing could not be distinguished .";"IP-MAT";"eyes";"eye";"NS";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"eage";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok8815";"the";"the";"of the yew tree";"PP";"tree";"tree";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"treow";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok9141";"the";"the";"the eyes could not be seen by reason of its shining-blackness ;";"IP-MAT";"eyes";"eye";"NS";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"c";"c";"G";"eage";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok9222";"a";"a";"of a flesh colour";"PP";"flesh";"flesh";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"u";"s";"G";"flæsc";"Strong";"I-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok9436";"a";"a";"of a flesh colour mix'd with a cast of green";"PP";"flesh";"flesh";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"u";"s";"G";"flæsc";"Strong";"I-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok9875";"a";"a";"in a <font> Wood";"PP";"Wood";"wood";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"u";"s";"G";"wudu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok10076";"a";"a";"of a flesh colour , finely marked with black";"PP";"flesh";"flesh";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"u";"s";"G";"flæsc";"Strong";"I-Stem";"N"
"LModE";"salt:/ppcmbe2/albin-1736-1#sTok10300";"a";"a";"in a <font> Wood";"PP";"Wood";"wood";"N";"Albin, Eleazar";"b. ?, fl. 1713, d. 1759";"1736";"albin-1736";"SCIENCE OTHER";"n/a";1736;"l1";"u";"s";"G";"wudu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/andrews1-1785-2#sTok283";"the";"the";"in the name of all the inhabitants of America";"PP";"name";"name";"N";"Andrews, John";"b. 1736, d. 1809";"1785-1786";"andrews1-1785";"HISTORY";"n/a";1785;"l2";"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"LModE";"salt:/ppcmbe2/andrews1-1785-2#sTok1217";"a";"a";"as a work replete with truth , and against which 0 none but the partial and prejudiced would form any objections *T*-2";"PP";"work";"work";"N";"Andrews, John";"b. 1736, d. 1809";"1785-1786";"andrews1-1785";"HISTORY";"n/a";1785;"l2";"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/andrews1-1785-2#sTok1267";"the";"the";"into the rights of human nature , and society at large";"PP";"rights";"right";"NS";"Andrews, John";"b. 1736, d. 1809";"1785-1786";"andrews1-1785";"HISTORY";"n/a";1785;"l2";"c";"a";"G";"riht";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/andrews1-1785-2#sTok1352";"the";"the";"to bring to light the fruit of their lucubrations";"IP";"fruit";"fruit";"N";"Andrews, John";"b. 1736, d. 1809";"1785-1786";"andrews1-1785";"HISTORY";"n/a";1785;"l2";"c";"s";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/andrews1-1785-2#sTok2369";"the";"the";"on the other hand";"PP";"hand";"hand";"N";"Andrews, John";"b. 1736, d. 1809";"1785-1786";"andrews1-1785";"HISTORY";"n/a";1785;"l2";"c";"c";"G";"hand";"Strong";"U-Stem";"F"
"LModE";"salt:/ppcmbe2/andrews1-1785-2#sTok2423";"The";"the";"The negative right vested in the Crown , would be constantly exercised in opposing every beneficial scheme 0 0 *T*-1 they proposed ;";"IP-MAT";"right";"right";"N";"Andrews, John";"b. 1736, d. 1809";"1785-1786";"andrews1-1785";"HISTORY";"n/a";1785;"l2";"c";"a";"G";"riht";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/andrews1-1785-2#sTok2576";"the";"the";"They had therefore the clearest right to take up arms in order to preserve themselves from so great a calamity .";"IP-MAT";"right";"right";"N";"Andrews, John";"b. 1736, d. 1809";"1785-1786";"andrews1-1785";"HISTORY";"n/a";1785;"l2";"c";"a";"G";"riht";"Strong";"A-Stem";"N"
