"id";"q_token";"q_lemma";"context";"token";"lemma";"plural";"singular";"author";"period";"filename";"genre";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender";"period_simple";"period_sorted";"period_main"
"salt:/ppcmbe2/miles2-1893-2#sTok6121";"any";"any";"*T*-1 can any horse *ICH*-2 possess vigour and sprightliness who 0 *T*-3 is allowed to swallow as much hay *ICH*-4 at a time as 0 0 *T*-5 he will eat , when 0 a large quantity of this species of food does not contain sufficient nutriment of itself to keep a horse in condition";"horse";"horse";"";"1";"Miles, William J.";"l4";"miles2-1893";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/miles2-1893-2#sTok6691";"No";"no";"No horse can of course be expected to thrive and * stand his work upon such diet :";"horse";"horse";"";"1";"Miles, William J.";"l4";"miles2-1893";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/miles2-1893-2#sTok6826";"some";"some";"but some horses of a foul habit of body will not endure <P_2,139.C1> being fed for any length of time on beans without exhibiting symptoms of heat of body somewhere - generally by greasy or cracked heels , or by scurf and surfeit .";"horses";"horse";"1";"";"Miles, William J.";"l4";"miles2-1893";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/miles2-1893-2#sTok6937";"every";"every";"every day , or whenever 0 the state of his bowels requires it";"day";"day";"";"1";"Miles, William J.";"l4";"miles2-1893";"HANDB OTHER";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/miles2-1893-2#sTok7121";"any";"any";"any substance wholesome and strengthening";"substance";"substance";"";"1";"Miles, William J.";"l4";"miles2-1893";"HANDB OTHER";"c";"s";"R";"";"";"";"";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/miles2-1893-2#sTok7501";"many";"many";"There are many horses 0 that *T*-3 will not stand hard work without beans being mingled with their food";"horses";"horse";"1";"";"Miles, William J.";"l4";"miles2-1893";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/miles2-1893-2#sTok7974";"all";"all";"of all work";"work";"work";"";"1";"Miles, William J.";"l4";"miles2-1893";"HANDB OTHER";"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/miles2-1893-2#sTok8270";"much";"much";"through much work";"work";"work";"";"1";"Miles, William J.";"l4";"miles2-1893";"HANDB OTHER";"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/miles2-1893-2#sTok8321";"some";"some";"*T*-1 regards some horses";"horses";"horse";"1";"";"Miles, William J.";"l4";"miles2-1893";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/miles2-1893-2#sTok8713";"some";"some";"*T*-2 some brother sportsman has perhaps given you notice";"brother";"brother";"";"1";"Miles, William J.";"l4";"miles2-1893";"HANDB OTHER";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/miles2-1893-2#sTok9583";"all";"all";"*T*-4 he may remain all night if not looked to *";"night";"night";"";"1";"Miles, William J.";"l4";"miles2-1893";"HANDB OTHER";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/miles2-1893-2#sTok10479";"no";"no";"*T*-1 very many horses will eat , no matter how soiled 0 *T*-2 it may be";"matter";"matter";"";"1";"Miles, William J.";"l4";"miles2-1893";"HANDB OTHER";"c";"s";"R";"";"";"";"";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/miles2-1893-2#sTok11384";"no";"no";"unless prevented by sickness , lameness , hard frost , or a previous severe hard day's work , no day should be missed";"day";"day";"";"1";"Miles, William J.";"l4";"miles2-1893";"HANDB OTHER";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/miles2-1893-2#sTok11433";"every";"every";"for every horse should have , at least two days in the week , such work or exercise 0 that *T*-1 will give him a moderate sweating .";"horse";"horse";"";"1";"Miles, William J.";"l4";"miles2-1893";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/miles2-1893-2#sTok11626";"every";"every";"every day carrying his calf";"day";"day";"";"1";"Miles, William J.";"l4";"miles2-1893";"HANDB OTHER";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/mill-1854-2#sTok2923";"any";"any";"in any manner which 0 you might think *T*-1 useful";"manner";"manner";"";"1";"Mill, John Stuart";"l3";"mill-1854";"LET PRIV";"u";"a";"R";"";"";"";"";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/mill-1854-2#sTok3267";"every";"every";"viz a 2 lb loaf every day from Monday to Friday";"day";"day";"";"1";"Mill, John Stuart";"l3";"mill-1854";"LET PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/mill-1854-2#sTok3651";"some";"some";"to some work on jurisprudence";"work";"work";"";"1";"Mill, John Stuart";"l3";"mill-1854";"LET PRIV";"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/mill-1854-2#sTok4427";"every";"every";"Several times every day";"day";"day";"";"1";"Mill, John Stuart";"l3";"mill-1854";"LET PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/mill-1854-2#sTok5188";"each";"each";"of each night";"night";"night";"";"1";"Mill, John Stuart";"l3";"mill-1854";"LET PRIV";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/mill-1854-2#sTok5976";"all";"all";"& all other years";"years";"year";"1";"";"Mill, John Stuart";"l3";"mill-1854";"LET PRIV";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/mill-1854-2#sTok6537";"any";"any";"about any work of our own";"work";"work";"";"1";"Mill, John Stuart";"l3";"mill-1854";"LET PRIV";"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/mill-1854-2#sTok6653";"every";"every";"*T*-1 I rejoice every day in knowing exactly her whereabout - all the objects about her both indoors & out";"day";"day";"";"1";"Mill, John Stuart";"l3";"mill-1854";"LET PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/mill-1854-2#sTok9803";"few";"few";"In the last few days";"days";"day";"1";"";"Mill, John Stuart";"l3";"mill-1854";"LET PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/mill-1854-2#sTok10493";"many";"many";"for many years";"years";"year";"1";"";"Mill, John Stuart";"l3";"mill-1854";"LET PRIV";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/mill-1854-2#sTok11361";"all";"all";"all day & part of the evening";"day";"day";"";"1";"Mill, John Stuart";"l3";"mill-1854";"LET PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/mill-1871-2#sTok82";"every";"every";"and every other country";"country";"country";"";"1";"Mill, John Stuart";"l4";"mill-1871";"LET PRIV";"c";"c";"R";"";"";"";"";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/mill-1871-2#sTok150";"every";"every";"a few days every succeeding year";"year";"year";"";"1";"Mill, John Stuart";"l4";"mill-1871";"LET PRIV";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/mill-1871-2#sTok766";"several";"several";"several years ago";"years";"year";"1";"";"Mill, John Stuart";"l4";"mill-1871";"LET PRIV";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/mill-1871-2#sTok2299";"no";"no";"no other country could do";"country";"country";"";"1";"Mill, John Stuart";"l4";"mill-1871";"LET PRIV";"c";"c";"R";"";"";"";"";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/mill-1871-2#sTok2652";"both";"both";"in both countries";"countries";"country";"1";"";"Mill, John Stuart";"l4";"mill-1871";"LET PRIV";"c";"c";"R";"";"";"";"";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/mill-1871-2#sTok3288";"few";"few";"*T*-1 moreover by the circumstances of his usurpation could get few honest men to serve him";"men";"man";"1";"";"Mill, John Stuart";"l4";"mill-1871";"LET PRIV";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/mill-1871-2#sTok5390";"every";"every";"*T*-1 every country necessarily carries on for itself";"country";"country";"";"1";"Mill, John Stuart";"l4";"mill-1871";"LET PRIV";"c";"c";"R";"";"";"";"";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/mill-1871-2#sTok8816";"many";"many";"there are many books which 0 *T*-2 treat particular topics instructively or which 0 *T*-3 for one reason or another are worth reading";"books";"book";"1";"";"Mill, John Stuart";"l4";"mill-1871";"LET PRIV";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/mill-1871-2#sTok8958";"no";"no";"of no books so likely to be useful , both from their intrinsic merit and from their cosmopolitan character as some of Bentham's writings , especially those edited in French by Dumont , translations of which , or the original papers on which 0 *T*-2 they were founded , 0 *T*-1 are in the collected edition of Bentham's Works";"books";"book";"1";"";"Mill, John Stuart";"l4";"mill-1871";"LET PRIV";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/mill-1871-2#sTok9458";"some";"some";"dining with me some day 0 that *T*-1 you are in town";"day";"day";"";"1";"Mill, John Stuart";"l4";"mill-1871";"LET PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
