"id";"q_token";"q_form";"q_lemma";"context";"token";"lemma";"plural";"singular";"author";"period";"dialect";"filename";"genre";"verse_or_prose";"foreign_original";"relationship_to_spoken_language";"prototypicaltext_category";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender";"period_simple";"period_sorted";"period_main"
"19148617";"al";"al";"all";"Thanne Atalia , the modir of Ocosias , whanne 0 hir sone was deed , killede al the blood of the king ,";"blood";"blood";"";"1";"PURVEY JOHN";"M3";"SL";"CMPURVEY";"";"PROSE";"X";"WRITTEN";"INSTR REL";"u";"s";"G";"blod";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19218202";"half";"half";"half";"the bones ben half blode /";"blode";"blood";"";"1";"CAXTON WILLIAM";"M4";"EMO";"CMREYNAR";"";"PROSE";"DUTCH";"WRITTEN";"NARR IMAG";"u";"s";"G";"blod";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"19228368";"no";"no";"no";"But in a continuall agu , let no blood aftyr the iiii=te= day and alle the dayes wythinne the fourte day .";"blood";"blood";"";"1";"REYNES ROBERT";"M4";"EML";"CMREYNES";"";"PROSE";"X";"WRITTEN";"INSTR SEC";"u";"s";"G";"blod";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"17538892";"alle";"alle";"all";"At te bigining of lentyn sal be broght in-til þe chapitur alle þe bokis ,";"bokis";"book";"1";"";"X";"M3";"NL";"CMBENRUL";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m3";"g_m3";"b_me"
"17550680";"na";"na";"no";"Of na boke";"boke";"book";"";"1";"X";"M3";"NL";"CMBENRUL";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m3";"g_m3";"b_me"
"17656785";"menye";"menye";"many";"*arb* mak menye bokes";"bokes";"book";"1";"";"X";"M3";"WML";"CMBRUT3";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m3";"g_m3";"b_me"
"17656837";"meny";"meny";"many";"and meny oþere bokes of gestes *ICH*-3 , he *ICH*-8 lete *ICH*-1 ham write , 0 þat *T*-2 were of grete wisdome and of gode lernyng , þrouȝ whiche bokes 0 *T*-4 meny man *ICH*-5 may him amende 0 þat *T*-6 wille ham rede and oppon * lok ; oppon whos soule 0 *T*-1 almighty God haue mercy !";"bokes";"book";"1";"";"X";"M3";"WML";"CMBRUT3";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m3";"g_m3";"b_me"
"17684144";"many";"many";"many";"This Plato mad many bokes";"bokes";"book";"1";"";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m4";"h_m4";"b_me"
"17685801";"many";"many";"many";"for to gader many bokes into her tresoure";"bokes";"book";"1";"";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m4";"h_m4";"b_me"
"17692149";"many";"many";"many";"He mad many bokis of þis craft , whos names 0 *T*-1 be þese : Almagest , Perspectif , Centilogie , and oþir .";"bokis";"book";"1";"";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m4";"h_m4";"b_me"
"17697008";"all";"all";"all";"all þe bokes 0 0 *T*-2 he mite gete 0 þat *T*-3 spoke of Crist he brent hem withoute dispensacion";"bokes";"book";"1";"";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m4";"h_m4";"b_me"
"17700697";"many";"many";"many";"*T*-3 wrot many notabel bokes and episteles";"bokes";"book";"1";"";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m4";"h_m4";"b_me"
"17701468";"many";"many";"many";"He mad many bokes ,";"bokes";"book";"1";"";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m4";"h_m4";"b_me"
"17732088";"many";"many";"many";"He mad many fructuous bokes , drawyn mech oute of Seynt Austen werkis .";"bokes";"book";"1";"";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m4";"h_m4";"b_me"
"17741671";"many";"many";"many";"oute of many bokes";"bokes";"book";"1";"";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m4";"h_m4";"b_me"
"17741767";"many";"many";"many";"of many bokes , specialy upon scripture";"bokes";"book";"1";"";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m4";"h_m4";"b_me"
"17744130";"al";"al";"all";"He beqwathe al his bokes to þe Frere Menoures of Oxenforth .";"bokes";"book";"1";"";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m4";"h_m4";"b_me"
"17789581";"many";"many";"many";"We haue in our libraries many sundry bookes 0 þat *T*-1 to chanones of þat hous mad ;";"bookes";"book";"1";"";"CAPGRAVE JOHN";"M4";"EML";"CMCAPSER";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m4";"h_m4";"b_me"
"18236333";"every";"every";"every";"in every boke of servyce";"boke";"book";"";"1";"X";"M4";"EMO";"CMINNOCE";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m4";"h_m4";"b_me"
"18326533";"no";"no";"no";"\" Syr , \" sche seyth , \" byith no boke of hym ,";"boke";"book";"";"1";"KEMPE MARGERY";"M4";"EMO";"CMKEMPE";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m4";"h_m4";"b_me"
"18394960";"many";"many";"many";"many a good boke of hy contemplacyon & oþer bokys , as þe Bybyl wyth doctowrys þer-up-on , Seynt Brydys boke , Hyltons boke , Bone-ventur , Stimulus Amoris , Incendium Amoris , & swech oþer";"boke";"book";"";"1";"KEMPE MARGERY";"M4";"EMO";"CMKEMPE";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m4";"h_m4";"b_me"
"18695364";"all";"all";"all";"be all the bokes of Astronomye";"bokes";"book";"1";"";"X";"M3";"EML";"CMMANDEV";"";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m3";"g_m3";"b_me"
"18866541";"all";"all";"all";"upponn all þiss boc";"boc";"book";"";"1";"?";"M1";"East Midlands (Southwest Lincolnshire)";"cmorm.po.m1";"";"VERSE";"";"";"";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m1";"e_m1";"b_me"
"18941570";"all";"all";"all";"Off all þe boc i Godess hus";"boc";"book";"";"1";"?";"M1";"East Midlands (Southwest Lincolnshire)";"cmorm.po.m1";"";"VERSE";"";"";"";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m1";"e_m1";"b_me"
"19015223";"feawe";"feawe";"few";"feawe bec & iii messehakeles";"bec";"book";"1";"";"X";"M1";"EMO";"CMPETERB";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m1";"e_m1";"b_me"
"19039323";"meny";"meny";"many";"Isedre lefte after hym meny goode bookes 0 þat *T*-1 he hadde i-made :";"bookes";"book";"1";"";"TREVISA JOHN";"M3";"SL";"CMPOLYCH";"";"PROSE";"LATIN";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m3";"g_m3";"b_me"
"19039368";"meny";"meny";"many";"and meny oþer good bookes";"bookes";"book";"1";"";"TREVISA JOHN";"M3";"SL";"CMPOLYCH";"";"PROSE";"LATIN";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m3";"g_m3";"b_me"
"19065126";"many";"many";"many";"and *con* made many noble bookes in boþe of philosofie .";"bookes";"book";"1";"";"TREVISA JOHN";"M3";"SL";"CMPOLYCH";"";"PROSE";"LATIN";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m3";"g_m3";"b_me"
"19124276";"alle";"alle";"all";"for alle the bokis of the Bible of the oolde testament";"bokis";"book";"1";"";"PURVEY JOHN";"M3";"SL";"CMPURVEY";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m3";"g_m3";"b_me"
"19125136";"alle";"alle";"all";"netheles Jerom , in suynge Ebreyes , comprehendith alle these bookis in xxij. ;";"bookis";"book";"1";"";"PURVEY JOHN";"M3";"SL";"CMPURVEY";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m3";"g_m3";"b_me"
"19126309";"alle";"alle";"all";"But sothely alle the bookis of the newe testament , that is , foure gospelleris , Matheu , Mark , Luk , and Jon ; xij. pistelis of Poul , vij. smale pistils , the Dedis of Apostlis , and the Apocalips ben fulli of autorite of bileue ;";"bookis";"book";"1";"";"PURVEY JOHN";"M3";"SL";"CMPURVEY";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m3";"g_m3";"b_me"
"19176554";"alle";"alle";"all";"amonge alle the bookis of the elde testament";"bookis";"book";"1";"";"PURVEY JOHN";"M3";"SL";"CMPURVEY";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m3";"g_m3";"b_me"
"19179694";"Noo";"noo";"no";"Noo book in the eld testament is hardere to vndirstonding to vs Latyns ,";"book";"book";"";"1";"PURVEY JOHN";"M3";"SL";"CMPURVEY";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m3";"g_m3";"b_me"
"19181080";"no";"no";"no";"Ecclesiastici be no book of bileeue";"book";"book";"";"1";"PURVEY JOHN";"M3";"SL";"CMPURVEY";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m3";"g_m3";"b_me"
"19202963";"alle";"alle";"all";"of alle oure bokis";"bokis";"book";"1";"";"PURVEY JOHN";"M3";"SL";"CMPURVEY";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m3";"g_m3";"b_me"
"19204919";"manie";"manie";"many";"of manie bokis";"bokis";"book";"1";"";"PURVEY JOHN";"M3";"SL";"CMPURVEY";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m3";"g_m3";"b_me"
"19229741";"ony";"ony";"any";"for ony book of gret prys";"book";"book";"";"1";"REYNES ROBERT";"M4";"EML";"CMREYNES";"";"PROSE";"X";"WRITTEN";"INSTR SEC";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m4";"h_m4";"b_me"
"19271724";"many";"many";"many";"*exp* +Te thare noght covayte gretely many bokes ;";"bokes";"book";"1";"";"Richard Rolle";"M1";"Northern (Yorkshire?)";"cmrollep.m24";"";"PROSE";"";"";"";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"m1";"e_m1";"b_me"
"17278937";"ane";"ane";"any";"me Preisede him ane bre+dre 0 þt *T*-2 he hefde iherd of muchele speche";"bre+dre";"brother";"1";"";"X";"M1";"WMO";"CMANCRIW";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"m1";"e_m1";"b_me"
"17483224";"alle";"alle";"all";"+Tanne huanne 0 *T*-1 we ziggeþ ' vader oure ' and *T*-1 we ziggeþ / ' yef ous . ' we gadereþ alle oure broþren *ICH*-2 *ICH*-3 mid ous of adopcion / 0 þet *T*-4 byeþ children of holy cherche . be þe byleaue 0 þet *T*-5 hi onderuinge ine cristnynge .";"broþren";"brother";"1";"";"DAN MICHEL";"M2";"KL";"CMAYENBI";"";"PROSE";"FRENCH";"WRITTEN";"INSTR REL";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"m2";"f_m2";"b_me"
"17828846";"alle";"alle";"all";"over alle his bretheren";"bretheren";"brother";"1";"";"CHAUCER GEOFFREY";"M3";"EML";"CMCTPROS";"";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"m3";"g_m3";"b_me"
"18137556";"alle";"alle";"all";"of alle hys bretheryn";"bretheryn";"brother";"1";"";"X";"M4";"SL";"CMGREGOR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"m4";"h_m4";"b_me"
"18344411";"alle";"alle";"all";"wyth alle hys breþyr";"breþyr";"brother";"1";"";"KEMPE MARGERY";"M4";"EMO";"CMKEMPE";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"m4";"h_m4";"b_me"
"18801285";"all";"all";"all";"of all his breþyrn";"breþyrn";"brother";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"m3";"g_m3";"b_me"
"19012335";"alle";"alle";"all";"and alle thi bretheren the sones of Leuy";"bretheren";"brother";"1";"";"X";"M3";"EML";"CMOTEST";"";"PROSE";"LATIN";"WRITTEN";"X";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"m3";"g_m3";"b_me"
"19318444";"all";"all";"all";"we ben all bretheren , grett and small , ryche <em> and poure </em> , hyȝ and lawe , of oon fader and oo moder , 0 þat *T*-1 is God and holychurche";"bretheren";"brother";"1";"";"X";"M3/4";"SL";"CMROYAL";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"m3";"g_m3";"b_me"
"19512470";"alle";"alle";"all";"+Tan whan 0 we seyn ' fadre oure ' and ' ȝyue vs , ' we gaderen yn wiþ vs alle oure breþeren bi adopcioun , 0 þat *T*-1 ben children of holy chirche bi þe bileue 0 þat *T*-2 þei receyuede at here cristenedome .";"breþeren";"brother";"1";"";"X";"M3/4";"EML";"CMVICES4";"";"PROSE";"FRENCH";"WRITTEN";"INSTR REL";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"m3";"g_m3";"b_me"
"19512887";"alle";"alle";"all";"we beþ alle breþeren , grete and smale , pore and riche , hiȝe and lowe , of on fadre and on modre , þat is to seye of God and holy chirche";"breþeren";"brother";"1";"";"X";"M3/4";"EML";"CMVICES4";"";"PROSE";"FRENCH";"WRITTEN";"INSTR REL";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"m3";"g_m3";"b_me"
"19578428";"alle";"alle";"all";"+Get þese ȝeldis fownde of men helpon alle þer breþren in nede $boþe of temporal goodis ,";"breþren";"brother";"1";"";"X";"M3";"EML";"CMWYCSER";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"m3";"g_m3";"b_me"
"19632228";"eche";"eche";"each";"ay to loue eche broþur";"broþur";"brother";"";"1";"X";"M3";"EML";"CMWYCSER";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"m3";"g_m3";"b_me"
"19634276";"alle";"alle";"all";"and alle his breþren 0 þat he seiþ 0 *T*-2 ben his schep";"breþren";"brother";"1";"";"X";"M3";"EML";"CMWYCSER";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"m3";"g_m3";"b_me"
"17591554";"al";"al";"all";"and *con* toke al þe castelles ,";"castelles";"castle";"1";"";"X";"M3";"WML";"CMBRUT3";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17617551";"no";"no";"no";"no castell ne none oþere werk";"castell";"castle";"";"1";"X";"M3";"WML";"CMBRUT3";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17752928";"many";"many";"many";"Than took he many casteles and strengthis so fer-forth þat þe kyng of Scottis was compelled to excuse him þat his rebellion was be councell of his barnes , in whech letter 0 *T*-1 he mad a newe obejauns to þe kyng ,";"casteles";"castle";"1";"";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"17777757";"all";"all";"all";"And all þe castell and maneris , whech 0 *T*-1 were þe dukes of Gloucetir , þei schul lese withoute ony grace ,";"castell";"castle";"";"1";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18413586";"sumen";"sumen";"some";"into sumen cæstele";"cæstele";"castle";"";"1";"";"m1";"Kentish";"cmkentho.m1";"Homilies";"";"";"";"";"c";"c";"R";"";"";"";"";"m1";"e_m1";"b_me"
"18414796";"sum";"sum";"some";"*-1 ' sum ' cæstel";"cæstel";"castle";"";"1";"";"m1";"Kentish";"cmkentho.m1";"Homilies";"";"";"";"";"c";"c";"R";"";"";"";"";"m1";"e_m1";"b_me"
"18414818";"sum";"sum";"some";"For ' sum ' cæstel , þt is ' sunderlic ' cæstel , 0 þt *T*-1 wæs þt mæden Maria .";"cæstel";"castle";"";"1";"";"m1";"Kentish";"cmkentho.m1";"Homilies";"";"";"";"";"c";"c";"R";"";"";"";"";"m1";"e_m1";"b_me"
"18414939";"sum";"sum";"some";"*-1 ' sum ' cæstel , þt is ' synderlic ' cæstel";"cæstel";"castle";"";"1";"";"m1";"Kentish";"cmkentho.m1";"Homilies";"";"";"";"";"c";"c";"R";"";"";"";"";"m1";"e_m1";"b_me"
"18753430";"mony";"mony";"many";"*T*-2 þe kyng had beȝonde þe see mony castellys and townys out of his hond";"castellys";"castle";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19017747";"ealla";"ealla";"all";"of ealla þa casteles 0 +da *T*-1 þærabuton wæron";"casteles";"castle";"1";"";"X";"M1";"EMO";"CMPETERB";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m1";"e_m1";"b_me"
"19028665";"alle";"alle";"all";"he alle his castles sculde iiuen up";"castles";"castle";"1";"";"X";"M1";"EMO";"CMPETERB";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m1";"e_m1";"b_me"
"19353718";"all";"all";"all";"And as 0 0 *T*-1 he þeme bade , thay toke all þe castyllys and tovnnys in Jude into þer one hondyse";"castyllys";"castle";"1";"";"X";"M4";"WMO";"CMSIEGE";"";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"17244534";"noo";"noo";"no";"of noo precyouse clothe";"clothe";"cloth";"";"1";"X";"M4";"EML";"CMAELR4";"";"PROSE";"FRENCH";"WRITTEN";"INSTR REL";"u";"s";"G";"claþ";"Strong";"A-Stem";"M";"m4";"h_m4";"b_me"
"17772937";"no";"no";"no";"no man *ICH*-2 schuld were no precious cloth but swech as 0 0 *T*-1 is woue in Ynglond except þe kyng , þe qween , and her childyrn";"cloth";"cloth";"";"1";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"u";"s";"G";"claþ";"Strong";"A-Stem";"M";"m4";"h_m4";"b_me"
"18017835";"noo";"noo";"no";"And in his byrthe noo clothe was fowlyd by hym .";"clothe";"cloth";"";"1";"X";"M4";"EMO";"CMEDMUND";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"u";"s";"G";"claþ";"Strong";"A-Stem";"M";"m4";"h_m4";"b_me"
"18156157";"many";"many";"many";"and many a ryche clothe of arys";"clothe";"cloth";"";"1";"X";"M4";"SL";"CMGREGOR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"u";"s";"G";"claþ";"Strong";"A-Stem";"M";"m4";"h_m4";"b_me"
"18348887";"no";"no";"no";"no clothys *ICH*-3 0 to be cured wyth *T*-2 saf hir owyn mentyl";"clothys";"cloth";"1";"";"KEMPE MARGERY";"M4";"EMO";"CMKEMPE";"";"PROSE";"X";"WRITTEN";"INSTR REL";"u";"s";"G";"claþ";"Strong";"A-Stem";"M";"m4";"h_m4";"b_me"
"18564792";"all";"all";"all";"And so whan 0 he was unarmed , he put of all his clothis unto his shurte and his breche ,";"clothis";"cloth";"1";"";"MALORY THOMAS";"M4";"WML";"CMMALORY";"";"PROSE";"X";"WRITTEN";"NARR IMAG";"u";"s";"G";"claþ";"Strong";"A-Stem";"M";"m4";"h_m4";"b_me"
"18772367";"all";"all";"all";"scho ȝaf for hor loue all þe cloþys 0 þat *T*-2 scho had , saue þe febullyst 0 þat *T*-3 scho ȝod yn herselfe";"cloþys";"cloth";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"u";"s";"G";"claþ";"Strong";"A-Stem";"M";"m3";"g_m3";"b_me"
"18772455";"non";"non";"no";"for scho had non <P_61> honest cloþes , as 0 0 *T*-1 scho was wont to haue .";"cloþes";"cloth";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"u";"s";"G";"claþ";"Strong";"A-Stem";"M";"m3";"g_m3";"b_me"
"18785861";"all";"all";"all";"all hys cloþis , and þe brest";"cloþis";"cloth";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"u";"s";"G";"claþ";"Strong";"A-Stem";"M";"m3";"g_m3";"b_me"
"17584903";"meny";"meny";"many";"in meny contres";"contres";"country";"1";"";"X";"M3";"WML";"CMBRUT3";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17590148";"euery";"euery";"every";"in euery contre";"contre";"country";"";"1";"X";"M3";"WML";"CMBRUT3";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17593882";"eny";"eny";"any";"in eny contre";"contre";"country";"";"1";"X";"M3";"WML";"CMBRUT3";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17612220";"al";"al";"all";"þe kyng shulde ȝeue him al the contre of Kent , 0 þat he *ICH*-2 myȝt duelle in *T*-1 , and al his peple";"contre";"country";"";"1";"X";"M3";"WML";"CMBRUT3";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17632075";"euery";"euery";"every";"in euery contre";"contre";"country";"";"1";"X";"M3";"WML";"CMBRUT3";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17633948";"al";"al";"all";"ouer al the contrey";"contrey";"country";"";"1";"X";"M3";"WML";"CMBRUT3";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17636735";"al";"al";"all";"and *con* spraden al þe contreye .";"contreye";"country";"";"1";"X";"M3";"WML";"CMBRUT3";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17647890";"al";"al";"all";"and al þe cuntre aboute him";"cuntre";"country";"";"1";"X";"M3";"WML";"CMBRUT3";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17648754";"all";"all";"all";"of all þe contre";"contre";"country";"";"1";"X";"M3";"WML";"CMBRUT3";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17650727";"euery";"euery";"every";"in euery contre";"contre";"country";"";"1";"X";"M3";"WML";"CMBRUT3";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17652554";"al";"al";"all";"& *con* destroiede al þe contre ,";"contre";"country";"";"1";"X";"M3";"WML";"CMBRUT3";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17652989";"al";"al";"all";"for al þis contre þe Danois hauen gete";"contre";"country";"";"1";"X";"M3";"WML";"CMBRUT3";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17899633";"somme";"somme";"some";"in somme contrees , ther 0 *T*-1 they byen thralles";"contrees";"country";"1";"";"CHAUCER GEOFFREY";"M3";"EML";"CMCTPROS";"";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17908226";"al";"al";"all";"for al a contree";"contree";"country";"";"1";"CHAUCER GEOFFREY";"M3";"EML";"CMCTPROS";"";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17932934";"Alle";"alle";"all";"Alle þe cuntreis of þe erþe shul $biþenchen ,";"cuntreis";"country";"1";"";"X";"M2";"EML";"CMEARLPS";"";"PROSE";"LATIN/FRENCH";"WRITTEN";"X";"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"17960090";"alle";"alle";"all";"alle þe cuntres of þerþe and fer in þe see";"cuntres";"country";"1";"";"X";"M2";"EML";"CMEARLPS";"";"PROSE";"LATIN/FRENCH";"WRITTEN";"X";"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"17961430";"alle";"alle";"all";"and dreden hym alle þe cuntres of þerþe .";"cuntres";"country";"1";"";"X";"M2";"EML";"CMEARLPS";"";"PROSE";"LATIN/FRENCH";"WRITTEN";"X";"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
