"lemma","analysis_period","q_many_n","q_many_total","number_plural_n","number_plural_total","det_a_n","det_a_total","q_plural_n","q_plural_total","det_plural_n","det_plural_total","semantics","q_many_prop","q_many_prop_smoothed","q_many_logit_smoothed","number_plural_prop","number_plural_prop_smoothed","number_plural_logit_smoothed","det_a_prop","det_a_prop_smoothed","det_a_logit_smoothed","q_plural_prop","q_plural_prop_smoothed","q_plural_logit_smoothed","det_plural_prop","det_plural_prop_smoothed","det_plural_logit_smoothed","has_q_many","has_number_plural","has_det_a","complete_primary","min_primary_total","primary_total"
"cloth","j_l1",0,0,14,45,6,7,1,3,1,10,"s",,0.5,0,0.311111111111111,0.315217391304348,-0.775838896405058,0.857142857142857,0.8125,1.46633706879343,0.333333333333333,0.375,-0.510825623765991,0.1,0.136363636363636,-1.84582669049833,FALSE,TRUE,TRUE,FALSE,0,52
"country","j_l1",0,0,33,284,22,101,7,14,16,144,"c",,0.5,0,0.116197183098592,0.117543859649123,-2.01589755070877,0.217821782178218,0.220588235294118,-1.26224171244991,0.5,0.5,0,0.111111111111111,0.113793103448276,-2.05256852342874,FALSE,TRUE,TRUE,FALSE,0,385
"craft","j_l1",0,0,0,3,1,3,0,0,0,3,"a",,0.5,0,0,0.125,-1.94591014905531,0.333333333333333,0.375,-0.510825623765991,,0.5,0,0,0.125,-1.94591014905531,FALSE,TRUE,TRUE,FALSE,0,6
"creature","j_l1",0,0,60,135,26,47,10,18,19,81,"c",,0.5,0,0.444444444444444,0.444852941176471,-0.221489291218183,0.553191489361702,0.552083333333333,0.20909179785856,0.555555555555556,0.552631578947368,0.211309093667207,0.234567901234568,0.23780487804878,-1.16475209117265,FALSE,TRUE,TRUE,FALSE,0,182
"daughter","j_l1",0,0,19,126,14,35,0,0,3,39,"c",,0.5,0,0.150793650793651,0.153543307086614,-1.70707638199802,0.4,0.402777777777778,-0.393904285707088,,0.5,0,0.0769230769230769,0.0875,-2.34454929209308,FALSE,TRUE,TRUE,FALSE,0,161
"day","j_l1",4,4,308,946,62,355,44,114,67,555,"a",1,0.9,2.19722457733622,0.325581395348837,0.325765575501584,-0.727399832127151,0.174647887323944,0.175561797752809,-1.5467110825258,0.385964912280702,0.38695652173913,-0.460123520646029,0.120720720720721,0.121402877697842,-1.97921187360435,TRUE,TRUE,TRUE,TRUE,4,1305
"death","j_l1",0,0,3,183,1,43,0,0,0,44,"a",,0.5,0,0.0163934426229508,0.0190217391304348,-3.94296780927757,0.0232558139534884,0.0340909090909091,-3.34403896782221,,0.5,0,0,0.0111111111111111,-4.48863636973214,FALSE,TRUE,TRUE,FALSE,0,226
"devil","j_l1",0,0,9,14,2,3,0,0,1,5,"c",,0.5,0,0.642857142857143,0.633333333333333,0.54654370636807,0.666666666666667,0.625,0.510825623765991,,0.5,0,0.2,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,17
"dust","j_l1",0,0,0,15,1,4,0,0,0,4,"s",,0.5,0,0,0.03125,-3.43398720448515,0.25,0.3,-0.847297860387204,,0.5,0,0,0.1,-2.19722457733622,FALSE,TRUE,TRUE,FALSE,0,19
"earth","j_l1",0,0,1,204,1,146,0,2,1,151,"s",,0.5,0,0.00490196078431373,0.00731707317073171,-4.91020089677449,0.00684931506849315,0.0102040816326531,-4.57471097850338,0,0.166666666666667,-1.6094379124341,0.00662251655629139,0.00986842105263158,-4.60849797608077,FALSE,TRUE,TRUE,FALSE,0,350
"emperor","j_l1",0,0,3,24,0,19,0,0,2,21,"c",,0.5,0,0.125,0.14,-1.81528996663825,0,0.025,-3.66356164612965,,0.5,0,0.0952380952380952,0.113636363636364,-2.05412373369555,FALSE,TRUE,TRUE,FALSE,0,43
"enemy","j_l1",1,1,86,306,16,212,4,6,9,222,"c",1,0.75,1.09861228866811,0.281045751633987,0.281758957654723,-0.935753280949067,0.0754716981132075,0.0774647887323944,-2.47730205040278,0.666666666666667,0.642857142857143,0.587786664902119,0.0405405405405405,0.0426008968609865,-3.11234503406218,TRUE,TRUE,TRUE,TRUE,1,519
"evil","j_l1",2,2,14,63,5,13,4,9,5,26,"a",1,0.833333333333333,1.6094379124341,0.222222222222222,0.2265625,-1.22782402014812,0.384615384615385,0.392857142857143,-0.435318071257846,0.444444444444444,0.45,-0.200670695462151,0.192307692307692,0.203703703703704,-1.36330484289519,TRUE,TRUE,TRUE,TRUE,2,78
"eye","j_l1",0,0,185,262,10,44,1,4,31,75,"c",,0.5,0,0.706106870229008,0.70532319391635,0.872776945688188,0.227272727272727,0.233333333333333,-1.18958406687384,0.25,0.3,-0.847297860387204,0.413333333333333,0.414473684210526,-0.345501643340607,FALSE,TRUE,TRUE,FALSE,0,306
"father","j_l1",1,1,7,145,4,15,1,1,1,17,"c",1,0.75,1.09861228866811,0.0482758620689655,0.0513698630136986,-2.91596730508513,0.266666666666667,0.28125,-0.93826963859293,1,0.75,1.09861228866811,0.0588235294117647,0.0833333333333333,-2.39789527279837,TRUE,TRUE,TRUE,TRUE,1,161
"fish","j_l1",0,0,11,116,6,34,0,6,1,38,"c",,0.5,0,0.0948275862068965,0.0982905982905983,-2.21636391754692,0.176470588235294,0.185714285714286,-1.47810191037301,0,0.0714285714285714,-2.56494935746154,0.0263157894736842,0.0384615384615385,-3.2188758248682,FALSE,TRUE,TRUE,FALSE,0,150
"flesh","j_l1",0,0,0,83,9,58,0,0,0,58,"s",,0.5,0,0,0.00595238095238095,-5.11799381241676,0.155172413793103,0.161016949152542,-1.65068087096815,,0.5,0,0,0.00847457627118644,-4.76217393479776,FALSE,TRUE,TRUE,FALSE,0,141
"folk","j_l1",0,0,6,6,0,0,0,0,1,1,"c",,0.5,0,1,0.928571428571429,2.56494935746154,,0.5,0,,0.5,0,1,0.75,1.09861228866811,FALSE,TRUE,FALSE,FALSE,0,6
"fruit","j_l1",0,0,23,54,0,15,2,3,8,24,"s",,0.5,0,0.425925925925926,0.427272727272727,-0.292987124681474,0,0.03125,-3.43398720448515,0.666666666666667,0.625,0.510825623765991,0.333333333333333,0.34,-0.663294217410264,FALSE,TRUE,TRUE,FALSE,0,69
"fur","j_l1",0,0,1,4,0,2,0,1,0,2,"s",,0.5,0,0.25,0.3,-0.847297860387204,0,0.166666666666667,-1.6094379124341,0,0.25,-1.09861228866811,0,0.166666666666667,-1.6094379124341,FALSE,TRUE,TRUE,FALSE,0,6
"gold","j_l1",0,0,0,53,5,5,0,0,0,6,"s",,0.5,0,0,0.00925925925925926,-4.67282883446191,1,0.916666666666667,2.39789527279837,,0.5,0,0,0.0714285714285714,-2.56494935746154,FALSE,TRUE,TRUE,FALSE,0,58
"grace","j_l1",0,0,5,76,4,14,0,2,2,18,"a",,0.5,0,0.0657894736842105,0.0714285714285714,-2.56494935746154,0.285714285714286,0.3,-0.847297860387204,0,0.166666666666667,-1.6094379124341,0.111111111111111,0.131578947368421,-1.88706964903238,FALSE,TRUE,TRUE,FALSE,0,90
"hand","j_l1",0,0,162,370,9,61,4,12,44,106,"c",,0.5,0,0.437837837837838,0.438005390835579,-0.249261039469064,0.147540983606557,0.153225806451613,-1.70952137099108,0.333333333333333,0.346153846153846,-0.635988766719997,0.415094339622642,0.41588785046729,-0.339677367570161,FALSE,TRUE,TRUE,FALSE,0,431
"heart","j_l1",1,1,40,234,14,47,2,22,10,58,"c",1,0.75,1.09861228866811,0.170940170940171,0.172340425531915,-1.56913018894601,0.297872340425532,0.302083333333333,-0.837396789404492,0.0909090909090909,0.108695652173913,-2.10413415427021,0.172413793103448,0.177966101694915,-1.53018854077996,TRUE,TRUE,TRUE,TRUE,1,282
"heaven","j_l1",0,0,27,28,0,0,0,0,26,26,"a",,0.5,0,0.964285714285714,0.948275862068966,2.90872089656436,,0.5,0,,0.5,0,1,0.981481481481482,3.97029191355212,FALSE,TRUE,FALSE,FALSE,0,28
"honey","j_l1",0,0,0,27,0,9,0,4,0,9,"s",,0.5,0,0,0.0178571428571429,-4.00733318523247,0,0.05,-2.94443897916644,0,0.1,-2.19722457733622,0,0.05,-2.94443897916644,FALSE,TRUE,TRUE,FALSE,0,36
"horse","j_l1",3,3,120,287,52,111,12,18,17,129,"c",1,0.875,1.94591014905531,0.418118466898955,0.418402777777778,-0.329333598334411,0.468468468468468,0.46875,-0.125163142954006,0.666666666666667,0.657894736842105,0.653926467406664,0.131782945736434,0.134615384615385,-1.86075234071501,TRUE,TRUE,TRUE,TRUE,3,401
"house","j_l1",2,2,96,459,32,174,26,31,29,211,"c",1,0.833333333333333,1.6094379124341,0.209150326797386,0.209782608695652,-1.32623628862863,0.183908045977011,0.185714285714286,-1.47810191037301,0.838709677419355,0.828125,1.57239664075375,0.137440758293839,0.139150943396226,-1.82235990967677,TRUE,TRUE,TRUE,TRUE,2,635
"charity","j_l1",0,0,1,21,1,2,0,1,0,3,"a",,0.5,0,0.0476190476190476,0.0681818181818182,-2.6149597780362,0.5,0.5,0,0,0.25,-1.09861228866811,0,0.125,-1.94591014905531,FALSE,TRUE,TRUE,FALSE,0,23
"king","j_l1",0,0,20,400,19,308,3,3,8,320,"c",,0.5,0,0.05,0.0511221945137157,-2.92106129115738,0.0616883116883117,0.0631067961165049,-2.69774083144335,1,0.875,1.94591014905531,0.025,0.0264797507788162,-3.60453830568019,FALSE,TRUE,TRUE,FALSE,0,708
"land","j_l1",0,0,51,222,4,74,7,12,11,87,"a",,0.5,0,0.22972972972973,0.230941704035874,-1.2030014589363,0.0540540540540541,0.06,-2.75153531304195,0.583333333333333,0.576923076923077,0.310154928303839,0.126436781609195,0.130681818181818,-1.89494370546329,FALSE,TRUE,TRUE,FALSE,0,296
"loaf","j_l1",0,0,0,5,5,5,0,1,0,5,"s",,0.5,0,0,0.0833333333333333,-2.39789527279837,1,0.916666666666667,2.39789527279837,0,0.25,-1.09861228866811,0,0.0833333333333333,-2.39789527279837,FALSE,TRUE,TRUE,FALSE,0,10
"love","j_l1",0,0,2,220,5,52,0,1,0,57,"a",,0.5,0,0.00909090909090909,0.0113122171945701,-4.47049528266149,0.0961538461538462,0.10377358490566,-2.15598161880217,0,0.25,-1.09861228866811,0,0.00862068965517241,-4.74493212836325,FALSE,TRUE,TRUE,FALSE,0,272
"man","j_l1",8,8,648,1401,340,492,77,203,135,655,"c",1,0.944444444444444,2.83321334405622,0.462526766595289,0.462553495007133,-0.150067014310052,0.691056910569106,0.690669371196755,0.803250529542101,0.379310344827586,0.379901960784314,-0.489964371808274,0.206106870229008,0.20655487804878,-1.34581824773527,TRUE,TRUE,TRUE,TRUE,8,1901
"manner","j_l1",0,0,26,459,145,278,0,41,5,322,"a",,0.5,0,0.0566448801742919,0.0576086956521739,-2.79474706322842,0.52158273381295,0.521505376344086,0.086074608771243,0,0.0119047619047619,-4.4188406077966,0.015527950310559,0.0170278637770898,-4.05572972609432,FALSE,TRUE,TRUE,FALSE,0,737
"matter","j_l1",0,0,69,319,25,143,7,26,13,200,"s",,0.5,0,0.216300940438871,0.2171875,-1.28213216795417,0.174825174825175,0.177083333333333,-1.53623450841081,0.269230769230769,0.277777777777778,-0.955511445027436,0.065,0.0671641791044776,-2.63108915996608,FALSE,TRUE,TRUE,FALSE,0,462
"meat","j_l1",0,0,5,44,0,14,0,2,1,15,"s",,0.5,0,0.113636363636364,0.122222222222222,-1.97155257966865,0,0.0333333333333333,-3.36729582998647,0,0.166666666666667,-1.6094379124341,0.0666666666666667,0.09375,-2.26868354131836,FALSE,TRUE,TRUE,FALSE,0,58
"mercy","j_l1",1,1,8,46,0,2,1,3,5,7,"a",1,0.75,1.09861228866811,0.173913043478261,0.180851063829787,-1.51059207779747,0,0.166666666666667,-1.6094379124341,0.333333333333333,0.375,-0.510825623765991,0.714285714285714,0.6875,0.78845736036427,TRUE,TRUE,TRUE,TRUE,1,49
"might","j_l1",0,0,0,6,1,1,0,4,0,1,"a",,0.5,0,0,0.0714285714285714,-2.56494935746154,1,0.75,1.09861228866811,0,0.1,-2.19722457733622,0,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,7
"milk","j_l1",0,0,0,41,1,10,0,3,0,10,"s",,0.5,0,0,0.0119047619047619,-4.4188406077966,0.1,0.136363636363636,-1.84582669049833,0,0.125,-1.94591014905531,0,0.0454545454545455,-3.04452243772342,FALSE,TRUE,TRUE,FALSE,0,51
"mood","j_l1",0,0,3,4,0,1,1,1,2,3,"a",,0.5,0,0.75,0.7,0.847297860387203,0,0.25,-1.09861228866811,1,0.75,1.09861228866811,0.666666666666667,0.625,0.510825623765991,FALSE,TRUE,TRUE,FALSE,0,5
"name","j_l1",0,0,64,342,8,124,4,8,23,161,"a",,0.5,0,0.187134502923977,0.188046647230321,-1.46275283556561,0.0645161290322581,0.068,-2.61782510950948,0.5,0.5,0,0.142857142857143,0.145061728395062,-1.77386990447728,FALSE,TRUE,TRUE,FALSE,0,466
"night","j_l1",0,0,17,245,17,81,1,30,7,110,"a",,0.5,0,0.0693877551020408,0.0711382113821138,-2.56933532940479,0.209876543209877,0.213414634146341,-1.30446434287226,0.0333333333333333,0.0483870967741935,-2.97892515523761,0.0636363636363636,0.0675675675675676,-2.62466859216316,FALSE,TRUE,TRUE,FALSE,0,326
"oil","j_l1",0,0,2,28,1,2,0,7,2,4,"s",,0.5,0,0.0714285714285714,0.0862068965517241,-2.36085400111802,0.5,0.5,0,0,0.0625,-2.70805020110221,0.5,0.5,0,FALSE,TRUE,TRUE,FALSE,0,30
"right","j_l1",0,0,15,84,20,33,2,6,9,45,"a",,0.5,0,0.178571428571429,0.182352941176471,-1.50048672864555,0.606060606060606,0.602941176470588,0.417735200699979,0.333333333333333,0.357142857142857,-0.587786664902119,0.2,0.206521739130435,-1.34602046198195,FALSE,TRUE,TRUE,FALSE,0,117
"salt","j_l1",0,0,7,69,1,8,1,2,3,11,"s",,0.5,0,0.101449275362319,0.107142857142857,-2.12026353620009,0.125,0.166666666666667,-1.6094379124341,0.5,0.5,0,0.272727272727273,0.291666666666667,-0.887303195000903,FALSE,TRUE,TRUE,FALSE,0,77
"seed","j_l1",0,0,4,10,2,5,1,1,3,9,"s",,0.5,0,0.4,0.409090909090909,-0.367724780125317,0.4,0.416666666666667,-0.336472236621213,1,0.75,1.09861228866811,0.333333333333333,0.35,-0.619039208406224,FALSE,TRUE,TRUE,FALSE,0,15
"ship","j_l1",1,1,254,553,51,201,20,34,88,301,"c",1,0.75,1.09861228866811,0.459312839059675,0.459386281588448,-0.162813581564927,0.253731343283582,0.254950495049505,-1.07238127651924,0.588235294117647,0.585714285714286,0.346276236717834,0.292358803986711,0.293046357615894,-0.880634280654795,TRUE,TRUE,TRUE,TRUE,1,755
"silver","j_l1",0,0,0,29,7,9,0,0,0,9,"s",,0.5,0,0,0.0166666666666667,-4.07753744390572,0.777777777777778,0.75,1.09861228866811,,0.5,0,0,0.05,-2.94443897916644,FALSE,TRUE,TRUE,FALSE,0,38
"sin","j_l1",3,3,27,79,8,17,7,9,7,28,"a",1,0.875,1.94591014905531,0.341772151898734,0.34375,-0.646627164925052,0.470588235294118,0.472222222222222,-0.111225635110224,0.777777777777778,0.75,1.09861228866811,0.25,0.258620689655172,-1.05314991459135,TRUE,TRUE,TRUE,TRUE,3,99
"son","j_l1",0,0,24,177,20,42,0,0,3,45,"c",,0.5,0,0.135593220338983,0.137640449438202,-1.83502744947657,0.476190476190476,0.476744186046512,-0.093090423066012,,0.5,0,0.0666666666666667,0.0760869565217391,-2.496741107435,FALSE,TRUE,TRUE,FALSE,0,219
"soul","j_l1",2,2,25,85,1,7,3,10,5,12,"a",1,0.833333333333333,1.6094379124341,0.294117647058824,0.296511627906977,-0.863964912872415,0.142857142857143,0.1875,-1.46633706879343,0.3,0.318181818181818,-0.762140052046897,0.416666666666667,0.423076923076923,-0.310154928303839,TRUE,TRUE,TRUE,TRUE,2,94
"stone","j_l1",0,0,32,94,14,37,2,2,9,48,"c",,0.5,0,0.340425531914894,0.342105263157895,-0.653926467406664,0.378378378378378,0.381578947368421,-0.482851771723585,1,0.833333333333333,1.6094379124341,0.1875,0.193877551020408,-1.42500887330058,FALSE,TRUE,TRUE,FALSE,0,131
"substance","j_l1",0,0,5,35,5,14,2,3,0,14,"s",,0.5,0,0.142857142857143,0.152777777777778,-1.71297859137494,0.357142857142857,0.366666666666667,-0.54654370636807,0.666666666666667,0.625,0.510825623765991,0,0.0333333333333333,-3.36729582998647,FALSE,TRUE,TRUE,FALSE,0,49
"tree","j_l1",0,0,57,87,10,22,2,5,11,34,"c",,0.5,0,0.655172413793103,0.653409090909091,0.634058264189939,0.454545454545455,0.456521739130435,-0.174353387144778,0.4,0.416666666666667,-0.336472236621213,0.323529411764706,0.328571428571429,-0.714653385780909,FALSE,TRUE,TRUE,FALSE,0,109
"venom","j_l1",0,0,0,2,0,1,0,0,0,1,"s",,0.5,0,0,0.166666666666667,-1.6094379124341,0,0.25,-1.09861228866811,,0.5,0,0,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,3
"virtue","j_l1",1,1,22,107,3,6,6,7,5,11,"a",1,0.75,1.09861228866811,0.205607476635514,0.208333333333333,-1.33500106673234,0.5,0.5,0,0.857142857142857,0.8125,1.46633706879343,0.454545454545455,0.458333333333333,-0.167054084663166,TRUE,TRUE,TRUE,TRUE,1,114
"water","j_l1",0,0,23,233,1,63,1,7,14,80,"s",,0.5,0,0.0987124463519313,0.10042735042735,-2.19248523197232,0.0158730158730159,0.0234375,-3.72970144863419,0.142857142857143,0.1875,-1.46633706879343,0.175,0.179012345679012,-1.52305329823528,FALSE,TRUE,TRUE,FALSE,0,296
"wife","j_l1",0,0,18,198,34,50,2,4,3,55,"c",,0.5,0,0.0909090909090909,0.092964824120603,-2.27796004568866,0.68,0.676470588235294,0.737598943130779,0.5,0.5,0,0.0545454545454545,0.0625,-2.70805020110221,FALSE,TRUE,TRUE,FALSE,0,248
"wisdom","j_l1",0,0,0,57,0,14,0,1,0,16,"a",,0.5,0,0,0.00862068965517241,-4.74493212836325,0,0.0333333333333333,-3.36729582998647,0,0.25,-1.09861228866811,0,0.0294117647058824,-3.49650756146648,FALSE,TRUE,TRUE,FALSE,0,71
"wood","j_l1",0,0,23,53,6,11,0,2,13,24,"s",,0.5,0,0.433962264150943,0.435185185185185,-0.260726262463253,0.545454545454545,0.541666666666667,0.167054084663166,0,0.166666666666667,-1.6094379124341,0.541666666666667,0.54,0.160342650075179,FALSE,TRUE,TRUE,FALSE,0,64
"work","j_l1",0,0,29,190,23,68,3,10,8,90,"a",,0.5,0,0.152631578947368,0.154450261780105,-1.70011487931694,0.338235294117647,0.340579710144928,-0.660711904806792,0.3,0.318181818181818,-0.762140052046897,0.0888888888888889,0.0934065934065934,-2.27273212984436,FALSE,TRUE,TRUE,FALSE,0,258
"year","j_l1",33,33,325,649,56,269,68,85,34,321,"a",1,0.985294117647059,4.20469261939097,0.500770416024653,0.500769230769231,0.0030769255044791,0.20817843866171,0.209259259259259,-1.32939619451628,0.8,0.796511627906977,1.36463286433871,0.105919003115265,0.107142857142857,-2.12026353620009,TRUE,TRUE,TRUE,TRUE,33,951
"ale","k_l2",0,0,0,4,1,1,0,0,0,1,"s",,0.5,0,0,0.1,-2.19722457733622,1,0.75,1.09861228866811,,0.5,0,0,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,5
"bishop","k_l2",0,0,11,63,2,45,0,1,6,51,"c",,0.5,0,0.174603174603175,0.1796875,-1.51846613422837,0.0444444444444444,0.0543478260869565,-2.85647020622048,0,0.25,-1.09861228866811,0.117647058823529,0.125,-1.94591014905531,FALSE,TRUE,TRUE,FALSE,0,108
"bliss","k_l2",0,0,0,16,1,1,0,1,0,3,"a",,0.5,0,0,0.0294117647058824,-3.49650756146648,1,0.75,1.09861228866811,0,0.25,-1.09861228866811,0,0.125,-1.94591014905531,FALSE,TRUE,TRUE,FALSE,0,17
"blood","k_l2",0,0,0,86,0,17,0,1,0,17,"s",,0.5,0,0,0.00574712643678161,-5.15329159449778,0,0.0277777777777778,-3.55534806148941,0,0.25,-1.09861228866811,0,0.0277777777777778,-3.55534806148941,FALSE,TRUE,TRUE,FALSE,0,103
"book","k_l2",1,1,102,226,38,80,8,10,25,116,"c",1,0.75,1.09861228866811,0.451327433628319,0.451541850220264,-0.194442917326299,0.475,0.475308641975309,-0.0988458346366326,0.8,0.772727272727273,1.22377543162212,0.21551724137931,0.217948717948718,-1.27766052011709,TRUE,TRUE,TRUE,TRUE,1,307
"brother","k_l2",0,0,103,201,6,14,6,7,26,41,"c",,0.5,0,0.512437810945274,0.512376237623762,0.0495150645273807,0.428571428571429,0.433333333333333,-0.268263986594679,0.857142857142857,0.8125,1.46633706879343,0.634146341463415,0.630952380952381,0.536304709066975,FALSE,TRUE,TRUE,FALSE,0,215
"butter","k_l2",0,0,0,8,0,1,0,1,0,1,"s",,0.5,0,0,0.0555555555555556,-2.83321334405622,0,0.25,-1.09861228866811,0,0.25,-1.09861228866811,0,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,9
"castle","k_l2",0,0,2,39,2,34,0,0,1,36,"c",,0.5,0,0.0512820512820513,0.0625,-2.70805020110221,0.0588235294117647,0.0714285714285714,-2.56494935746154,,0.5,0,0.0277777777777778,0.0405405405405405,-3.16406758837321,FALSE,TRUE,TRUE,FALSE,0,73
"cloth","k_l2",0,0,3,18,1,3,0,1,0,3,"s",,0.5,0,0.166666666666667,0.184210526315789,-1.48807705542983,0.333333333333333,0.375,-0.510825623765991,0,0.25,-1.09861228866811,0,0.125,-1.94591014905531,FALSE,TRUE,TRUE,FALSE,0,21
"country","k_l2",2,2,35,541,47,302,5,26,10,371,"c",1,0.833333333333333,1.6094379124341,0.0646950092421442,0.0654981549815498,-2.65799162720737,0.155629139072848,0.156765676567657,-1.68249269860316,0.192307692307692,0.203703703703704,-1.36330484289519,0.0269541778975741,0.0282258064516129,-3.53888678443534,TRUE,TRUE,TRUE,TRUE,2,845
"craft","k_l2",0,0,0,3,0,2,0,0,0,2,"a",,0.5,0,0,0.125,-1.94591014905531,0,0.166666666666667,-1.6094379124341,,0.5,0,0,0.166666666666667,-1.6094379124341,FALSE,TRUE,TRUE,FALSE,0,5
"creature","k_l2",0,0,34,82,21,26,5,17,5,32,"c",,0.5,0,0.414634146341463,0.41566265060241,-0.340604473906123,0.807692307692308,0.796296296296296,1.36330484289519,0.294117647058824,0.305555555555556,-0.82098055206983,0.15625,0.166666666666667,-1.6094379124341,FALSE,TRUE,TRUE,FALSE,0,108
"daughter","k_l2",0,0,51,132,6,11,1,2,2,13,"c",,0.5,0,0.386363636363636,0.387218045112782,-0.459021212577126,0.545454545454545,0.541666666666667,0.167054084663166,0.5,0.5,0,0.153846153846154,0.178571428571429,-1.52605630349505,FALSE,TRUE,TRUE,FALSE,0,143
"day","k_l2",14,14,255,1050,85,431,57,130,68,663,"a",1,0.966666666666667,3.36729582998647,0.242857142857143,0.243101807802093,-1.13574843813408,0.197215777262181,0.197916666666667,-1.39936644268724,0.438461538461538,0.438931297709924,-0.245500458415486,0.102564102564103,0.10316265060241,-2.16256764352718,TRUE,TRUE,TRUE,TRUE,14,1495
"death","k_l2",0,0,1,223,8,45,0,1,0,46,"a",,0.5,0,0.00448430493273543,0.00669642857142857,-4.99946199349813,0.177777777777778,0.184782608695652,-1.48427476948009,0,0.25,-1.09861228866811,0,0.0106382978723404,-4.53259949315326,FALSE,TRUE,TRUE,FALSE,0,268
"devil","k_l2",0,0,3,16,10,13,0,0,1,14,"c",,0.5,0,0.1875,0.205882352941176,-1.34992671694902,0.769230769230769,0.75,1.09861228866811,,0.5,0,0.0714285714285714,0.1,-2.19722457733622,FALSE,TRUE,TRUE,FALSE,0,29
"doom","k_l2",0,0,0,2,0,0,0,0,0,0,"a",,0.5,0,0,0.166666666666667,-1.6094379124341,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,2
"dust","k_l2",0,0,0,13,0,5,0,1,0,5,"s",,0.5,0,0,0.0357142857142857,-3.29583686600433,0,0.0833333333333333,-2.39789527279837,0,0.25,-1.09861228866811,0,0.0833333333333333,-2.39789527279837,FALSE,TRUE,TRUE,FALSE,0,18
"earth","k_l2",0,0,0,257,2,175,0,1,0,177,"s",,0.5,0,0,0.00193798449612403,-6.24416690066374,0.0114285714285714,0.0142045454545455,-4.23988686751276,0,0.25,-1.09861228866811,0,0.00280898876404494,-5.87211778947542,FALSE,TRUE,TRUE,FALSE,0,432
"emperor","k_l2",0,0,15,56,2,37,0,0,15,53,"c",,0.5,0,0.267857142857143,0.271929824561404,-0.984853403311452,0.0540540540540541,0.0657894736842105,-2.65324196460722,,0.5,0,0.283018867924528,0.287037037037037,-0.909818217368538,FALSE,TRUE,TRUE,FALSE,0,93
"enemy","k_l2",0,0,76,135,22,46,3,4,9,57,"c",,0.5,0,0.562962962962963,0.5625,0.251314428280906,0.478260869565217,0.478723404255319,-0.0851578083403066,0.75,0.7,0.847297860387203,0.157894736842105,0.163793103448276,-1.63027199933694,FALSE,TRUE,TRUE,FALSE,0,181
"evil","k_l2",1,1,25,107,5,19,2,10,13,33,"a",1,0.75,1.09861228866811,0.233644859813084,0.236111111111111,-1.17411984117625,0.263157894736842,0.275,-0.969400557188103,0.2,0.227272727272727,-1.22377543162212,0.393939393939394,0.397058823529412,-0.417735200699979,TRUE,TRUE,TRUE,TRUE,1,127
"eye","k_l2",0,0,165,234,18,45,2,3,31,79,"c",,0.5,0,0.705128205128205,0.704255319148936,0.867644442246371,0.4,0.402173913043478,-0.396415272588246,0.666666666666667,0.625,0.510825623765991,0.392405063291139,0.39375,-0.43157625211185,FALSE,TRUE,TRUE,FALSE,0,279
"father","k_l2",0,0,43,342,11,51,1,1,8,59,"c",,0.5,0,0.125730994152047,0.126822157434402,-1.92935347946087,0.215686274509804,0.221153846153846,-1.25895493874329,1,0.75,1.09861228866811,0.135593220338983,0.141666666666667,-1.80151564417342,FALSE,TRUE,TRUE,FALSE,0,393
"fish","k_l2",0,0,14,93,8,26,0,8,6,35,"c",,0.5,0,0.150537634408602,0.154255319148936,-1.70160837223376,0.307692307692308,0.314814814814815,-0.777704568588008,0,0.0555555555555556,-2.83321334405622,0.171428571428571,0.180555555555556,-1.51258808644418,FALSE,TRUE,TRUE,FALSE,0,119
"flesh","k_l2",0,0,0,98,1,38,0,18,0,39,"s",,0.5,0,0,0.00505050505050505,-5.28320372873799,0.0263157894736842,0.0384615384615385,-3.2188758248682,0,0.0263157894736842,-3.61091791264422,0,0.0125,-4.36944785246702,FALSE,TRUE,TRUE,FALSE,0,136
"folk","k_l2",0,0,3,3,0,0,1,1,1,1,"c",,0.5,0,1,0.875,1.94591014905531,,0.5,0,1,0.75,1.09861228866811,1,0.75,1.09861228866811,FALSE,TRUE,FALSE,FALSE,0,3
