1_id;1_span;1_span_lemma;1_anno_ptb::pos;2_id;2_span;2_span_lemma;2_anno_ptb::pos;3_id;3_span;3_anno_ptb::cat;meta_Cameron_number;meta_DOE_short_title;meta_Dialect;meta_Edition;meta_Genre;meta_Latin_translation;meta_Manuscript;meta_Manuscript_date;meta_Remarks;meta_Sawyer_number;meta_Word_count;meta_filename;meta_period;meta_text_name;PDE word
salt:/ycoe/cobede.o2#sTok47394;monn;man;N^N;salt:/ycoe/cobede.o2#sTok47390;sum;sum;Q^N;salt:/ycoe/cobede.o2#structure27723;sum swiðe æfest *ICH*-3 monn & geþungen;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok48625;men;man;N^N;salt:/ycoe/cobede.o2#sTok48624;hwelce;hwilc;Q^N;salt:/ycoe/cobede.o2#structure28438;hwelce men;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok57049;mon;man;N^A;salt:/ycoe/cobede.o2#sTok57048;sumne;sum;Q^A;salt:/ycoe/cobede.o2#structure33406;sumne mon , se 0 *T*-2 wæs ma *ICH*-3 in ciriclecum þeodscipum & in lifes bylwitnesse gelæred , þon 0 0 *T*-4 he from wære in worulde þingum , þæs noma 0 *T*-5 wæs Putta;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok58243;mon;man;N^N;salt:/ycoe/cobede.o2#sTok58242;hwylc;hwilc;Q^N;salt:/ycoe/cobede.o2#structure34143;hwylc mon;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok58328;monnum;man;N^D;salt:/ycoe/cobede.o2#sTok58326;eallum;eal;Q^D;salt:/ycoe/cobede.o2#structure34197;eallum Godes monnum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok59530;mon;man;N^A;salt:/ycoe/cobede.o2#sTok59529;sumne;sum;Q^A;salt:/ycoe/cobede.o2#structure34950;sumne mon in þissum ealonde nu gena in lichoman lifigende , mid þy 0 se wer of middangearde leorde , 0 þæt he geseah Ceaddan *ICH*-1 sawle his broðor mid engla weorude of heofonum astigan;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok59601;men;man;N^D;salt:/ycoe/cobede.o2#sTok59602;hwelcum;hwilc;Q^D;salt:/ycoe/cobede.o2#structure34995;oðrum men hwelcum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok59708;man;man;N^N;salt:/ycoe/cobede.o2#sTok59706;sum;sum;Q^N;salt:/ycoe/cobede.o2#structure35054;sum gebræcseoc man;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok61499;mon;man;N^N;salt:/ycoe/cobede.o2#sTok61498;hwelc;hwilc;Q^N;salt:/ycoe/cobede.o2#structure36134;hwelc mon;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok69704;monnum;man;N^D;salt:/ycoe/cobede.o2#sTok69703;sumum;sum;Q^D;salt:/ycoe/cobede.o2#structure40893;sumum monnum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok70187;men;man;N^N;salt:/ycoe/cobede.o2#sTok70186;Sume;sum;Q^N;salt:/ycoe/cobede.o2#structure41183;Sume men;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok72849;men;man;N^N;salt:/ycoe/cobede.o2#sTok72848;monige;manig;Q^N;salt:/ycoe/cobede.o2#structure42740;monige men þa ðe *T*-1 þas þing gehyrdon *ICH*-2 secgan from þæm forsprecenan were;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok74784;monnum;man;N^D;salt:/ycoe/cobede.o2#sTok74782;eallum;eal;Q^D;salt:/ycoe/cobede.o2#structure43893;eallum Godes monnum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok75473;monna;man;N^G;salt:/ycoe/cobede.o2#sTok75472;monigra;manig;Q^G;salt:/ycoe/cobede.o2#structure44313;monigra monna;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok75730;mon;man;N^N;salt:/ycoe/cobede.o2#sTok75729;sum;sum;Q^N;salt:/ycoe/cobede.o2#structure44468;sum mon;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok76038;men;man;N^A;salt:/ycoe/cobede.o2#sTok76035;ealle;eal;Q^A;salt:/ycoe/cobede.o2#structure44643;ealle þa gelæredestan men;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok76901;monnum;man;N^D;salt:/ycoe/cobede.o2#sTok76899;eallum;eal;Q^D;salt:/ycoe/cobede.o2#structure45161;eallum Godes monnum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok81898;monnum;man;N^D;salt:/ycoe/cobede.o2#sTok81897;monegum;manig;Q^D;salt:/ycoe/cobede.o2#structure48132;monegum monnum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok81925;monnum;man;N^D;salt:/ycoe/cobede.o2#sTok81924;Sumum;sum;Q^D;salt:/ycoe/cobede.o2#structure48146;Sumum monnum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok84384;monn;man;N^N;salt:/ycoe/cobede.o2#sTok84382;sum;sum;Q^N;salt:/ycoe/cobede.o2#structure49576;sum geong monn , ðam 0 *T*-1 unwlitig *ICH*-2 swylce & atolic his eagan breg wyrde & wemde;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok87962;men;man;N^A;salt:/ycoe/cobede.o2#sTok87963;ealle;eal;Q^A;salt:/ycoe/cobede.o2#structure51702;ða men ealle *ICH*-2;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok93578;mon;man;N^N;salt:/ycoe/cobede.o2#sTok93577;sum;sum;Q^N;salt:/ycoe/cobede.o2#structure54997;sum mon;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok96174;monnum;man;N^D;salt:/ycoe/cobede.o2#sTok96173;eallum;eal;Q^D;salt:/ycoe/cobede.o2#structure56497;eallum monnum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok96778;mannum;man;N^D;salt:/ycoe/cobede.o2#sTok96777;monegum;manig;Q^D;salt:/ycoe/cobede.o2#structure56868;monegum mannum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok96798;mon;man;N^N;salt:/ycoe/cobede.o2#sTok96797;sum;sum;Q^N;salt:/ycoe/cobede.o2#structure56881;sum mon *ICH*-1;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok97526;man;man;N^A;salt:/ycoe/cobede.o2#sTok97524;eall;eal;Q^A;salt:/ycoe/cobede.o2#structure57299;eall ða man 0 ðe *T*-2 ic æfre gefremede;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok98228;men;man;N^N;salt:/ycoe/cobede.o2#sTok98227;sume;sum;Q^N;salt:/ycoe/cobede.o2#structure57731;sume men;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobede.o2#sTok102390;mon;man;N^N;salt:/ycoe/cobede.o2#sTok102386;sum;sum;Q^N;salt:/ycoe/cobede.o2#structure60170;sum swiðe beorht *ICH*-2 mon & scinende on hwitum gegyrelan;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;man
salt:/ycoe/cobenrul.o3#sTok4356;man;man;N^A;salt:/ycoe/cobenrul.o3#sTok4355;ælcne;ǽlc;Q^A;salt:/ycoe/cobenrul.o3#structure2554;ælcne man;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;man
salt:/ycoe/cobenrul.o3#sTok5697;mannes;man;N^G;salt:/ycoe/cobenrul.o3#sTok5696;ælces;ǽlc;Q^G;salt:/ycoe/cobenrul.o3#structure3340;ælces mannes;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;man
salt:/ycoe/cobenrul.o3#sTok12790;mannes;man;N^G;salt:/ycoe/cobenrul.o3#sTok12788;æniges;ǽnig;Q^G;salt:/ycoe/cobenrul.o3#structure7574;æniges oþres mannes;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;man
salt:/ycoe/cobenrul.o3#sTok20302;men;man;N^D;salt:/ycoe/cobenrul.o3#sTok20300;ænigum;ǽnig;Q^D;salt:/ycoe/cobenrul.o3#structure11916;ænigum oþrum men;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;man
salt:/ycoe/cobenrul.o3#sTok22408;mon;man;N^N;salt:/ycoe/cobenrul.o3#sTok22405;hwylc;hwilc;Q^N;salt:/ycoe/cobenrul.o3#structure13128;hwylc rice *ICH*-1 mon and æþelboren;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;man
salt:/ycoe/coblick.o23#sTok609;man;man;N^N;salt:/ycoe/coblick.o23#sTok608;æghwylc;ǽg-hwilc;Q^N;salt:/ycoe/coblick.o23#structure346;æghwylc man;NP;HomS: B3.2.8, B3.2.10, B3.2.14, B3.2.17, B3.2.21, B3.2.26, B3.2.40.5, B3.2.46, B.3.2.47 HomU: B3.4.18, B3.4.19, B3.4.20 LS: B3.3.1.2, B3.3.12, B3.3.17.2, B3.3.20, B3.3.25, B3.3.32;HomS (BlHom 2-7, 9, 11-12)HomU (BlHom 1, 8, 10)LS (BlHom 13-15, 17(MichaelMor), 17(MartinMor), 19);West Saxon/Anglian;"Morris, Richard. 1967 (1874-1880). ""The Blickling Homilies."" EETS 58, 63, 73. London: Trübner.";LS: Biography, Lives;No;Collection of W.H.Scheide, Titusville [Princeton. N.J.];s. x/xi;;;42,506;coblick.o23;o23;Blickling Homilies;man
salt:/ycoe/coblick.o23#sTok3326;monnum;man;N^D;salt:/ycoe/coblick.o23#sTok3324;eallum;eal;Q^D;salt:/ycoe/coblick.o23#structure1871;eallum geleaffulum monnum;NP;HomS: B3.2.8, B3.2.10, B3.2.14, B3.2.17, B3.2.21, B3.2.26, B3.2.40.5, B3.2.46, B.3.2.47 HomU: B3.4.18, B3.4.19, B3.4.20 LS: B3.3.1.2, B3.3.12, B3.3.17.2, B3.3.20, B3.3.25, B3.3.32;HomS (BlHom 2-7, 9, 11-12)HomU (BlHom 1, 8, 10)LS (BlHom 13-15, 17(MichaelMor), 17(MartinMor), 19);West Saxon/Anglian;"Morris, Richard. 1967 (1874-1880). ""The Blickling Homilies."" EETS 58, 63, 73. London: Trübner.";LS: Biography, Lives;No;Collection of W.H.Scheide, Titusville [Princeton. N.J.];s. x/xi;;;42,506;coblick.o23;o23;Blickling Homilies;man
salt:/ycoe/coblick.o23#sTok4361;men;man;N^N;salt:/ycoe/coblick.o23#sTok4360;sume;sum;Q^N;salt:/ycoe/coblick.o23#structure2471;sume men;NP;HomS: B3.2.8, B3.2.10, B3.2.14, B3.2.17, B3.2.21, B3.2.26, B3.2.40.5, B3.2.46, B.3.2.47 HomU: B3.4.18, B3.4.19, B3.4.20 LS: B3.3.1.2, B3.3.12, B3.3.17.2, B3.3.20, B3.3.25, B3.3.32;HomS (BlHom 2-7, 9, 11-12)HomU (BlHom 1, 8, 10)LS (BlHom 13-15, 17(MichaelMor), 17(MartinMor), 19);West Saxon/Anglian;"Morris, Richard. 1967 (1874-1880). ""The Blickling Homilies."" EETS 58, 63, 73. London: Trübner.";LS: Biography, Lives;No;Collection of W.H.Scheide, Titusville [Princeton. N.J.];s. x/xi;;;42,506;coblick.o23;o23;Blickling Homilies;man
salt:/ycoe/coblick.o23#sTok5197;men;man;N^N;salt:/ycoe/coblick.o23#sTok5196;Monige;manig;Q^N;salt:/ycoe/coblick.o23#structure2949;Monige men *ICH*-1;NP;HomS: B3.2.8, B3.2.10, B3.2.14, B3.2.17, B3.2.21, B3.2.26, B3.2.40.5, B3.2.46, B.3.2.47 HomU: B3.4.18, B3.4.19, B3.4.20 LS: B3.3.1.2, B3.3.12, B3.3.17.2, B3.3.20, B3.3.25, B3.3.32;HomS (BlHom 2-7, 9, 11-12)HomU (BlHom 1, 8, 10)LS (BlHom 13-15, 17(MichaelMor), 17(MartinMor), 19);West Saxon/Anglian;"Morris, Richard. 1967 (1874-1880). ""The Blickling Homilies."" EETS 58, 63, 73. London: Trübner.";LS: Biography, Lives;No;Collection of W.H.Scheide, Titusville [Princeton. N.J.];s. x/xi;;;42,506;coblick.o23;o23;Blickling Homilies;man
salt:/ycoe/coblick.o23#sTok7050;mon;man;N^N;salt:/ycoe/coblick.o23#sTok7049;ælc;ǽlc;Q^N;salt:/ycoe/coblick.o23#structure4038;ælc mon;NP;HomS: B3.2.8, B3.2.10, B3.2.14, B3.2.17, B3.2.21, B3.2.26, B3.2.40.5, B3.2.46, B.3.2.47 HomU: B3.4.18, B3.4.19, B3.4.20 LS: B3.3.1.2, B3.3.12, B3.3.17.2, B3.3.20, B3.3.25, B3.3.32;HomS (BlHom 2-7, 9, 11-12)HomU (BlHom 1, 8, 10)LS (BlHom 13-15, 17(MichaelMor), 17(MartinMor), 19);West Saxon/Anglian;"Morris, Richard. 1967 (1874-1880). ""The Blickling Homilies."" EETS 58, 63, 73. London: Trübner.";LS: Biography, Lives;No;Collection of W.H.Scheide, Titusville [Princeton. N.J.];s. x/xi;;;42,506;coblick.o23;o23;Blickling Homilies;man
salt:/ycoe/coblick.o23#sTok7065;man;man;N^N;salt:/ycoe/coblick.o23#sTok7064;hwylc;hwilc;Q^N;salt:/ycoe/coblick.o23#structure4046;hwylc man;NP;HomS: B3.2.8, B3.2.10, B3.2.14, B3.2.17, B3.2.21, B3.2.26, B3.2.40.5, B3.2.46, B.3.2.47 HomU: B3.4.18, B3.4.19, B3.4.20 LS: B3.3.1.2, B3.3.12, B3.3.17.2, B3.3.20, B3.3.25, B3.3.32;HomS (BlHom 2-7, 9, 11-12)HomU (BlHom 1, 8, 10)LS (BlHom 13-15, 17(MichaelMor), 17(MartinMor), 19);West Saxon/Anglian;"Morris, Richard. 1967 (1874-1880). ""The Blickling Homilies."" EETS 58, 63, 73. London: Trübner.";LS: Biography, Lives;No;Collection of W.H.Scheide, Titusville [Princeton. N.J.];s. x/xi;;;42,506;coblick.o23;o23;Blickling Homilies;man
salt:/ycoe/coblick.o23#sTok7665;mannum;man;N^D;salt:/ycoe/coblick.o23#sTok7663;eallum;eal;Q^D;salt:/ycoe/coblick.o23#structure4399;eallum geleaffullum mannum;NP;HomS: B3.2.8, B3.2.10, B3.2.14, B3.2.17, B3.2.21, B3.2.26, B3.2.40.5, B3.2.46, B.3.2.47 HomU: B3.4.18, B3.4.19, B3.4.20 LS: B3.3.1.2, B3.3.12, B3.3.17.2, B3.3.20, B3.3.25, B3.3.32;HomS (BlHom 2-7, 9, 11-12)HomU (BlHom 1, 8, 10)LS (BlHom 13-15, 17(MichaelMor), 17(MartinMor), 19);West Saxon/Anglian;"Morris, Richard. 1967 (1874-1880). ""The Blickling Homilies."" EETS 58, 63, 73. London: Trübner.";LS: Biography, Lives;No;Collection of W.H.Scheide, Titusville [Princeton. N.J.];s. x/xi;;;42,506;coblick.o23;o23;Blickling Homilies;man
salt:/ycoe/coblick.o23#sTok7743;men;man;N^N;salt:/ycoe/coblick.o23#sTok7741;ealle;eal;Q^N;salt:/ycoe/coblick.o23#structure4445;ealle geleaffulle men;NP;HomS: B3.2.8, B3.2.10, B3.2.14, B3.2.17, B3.2.21, B3.2.26, B3.2.40.5, B3.2.46, B.3.2.47 HomU: B3.4.18, B3.4.19, B3.4.20 LS: B3.3.1.2, B3.3.12, B3.3.17.2, B3.3.20, B3.3.25, B3.3.32;HomS (BlHom 2-7, 9, 11-12)HomU (BlHom 1, 8, 10)LS (BlHom 13-15, 17(MichaelMor), 17(MartinMor), 19);West Saxon/Anglian;"Morris, Richard. 1967 (1874-1880). ""The Blickling Homilies."" EETS 58, 63, 73. London: Trübner.";LS: Biography, Lives;No;Collection of W.H.Scheide, Titusville [Princeton. N.J.];s. x/xi;;;42,506;coblick.o23;o23;Blickling Homilies;man
